Size: 8672
focused) 7 (0.001)
may_sound) 7 (0.001)
charismatic_sweep) 7 (0.001)
battalion_commander) 7 (0.001)
destine) 7 (0.001)
persevered) 7 (0.001)
detail) 7 (0.001)
compassionate) 7 (0.001)
consistent) 7 (0.001)
get_better) 7 (0.001)
satisfy) 7 (0.001)
emulate) 7 (0.001)
literary_imaginary) 7 (0.001)
listen_accept) 7 (0.001)
believed_righteousness) 7 (0.001)
sleep) 7 (0.001)
flourish) 7 (0.001)
occupy) 7 (0.001)
stern) 7 (0.001)
without_use) 7 (0.001)
finally_succeede) 7 (0.001)
extensive_general) 7 (0.001)
book_read) 7 (0.001)
conceive) 7 (0.001)
thank) 7 (0.001)
measure) 7 (0.001)
hard_worke) 7 (0.001)
distribute) 7 (0.001)
purpose) 7 (0.001)
difficult_time) 7 (0.001)
book_calle) 7 (0.001)
helpless) 7 (0.001)
persuade) 7 (0.001)
broadcast) 7 (0.001)
loyal_friend) 6 (0.001)
observe) 6 (0.001)
inbal) 6 (0.001)
sincere) 6 (0.001)
remove) 6 (0.001)
suck) 6 (0.001)
democratic) 6 (0.001)
one_greatest) 6 (0.001)
hebrew) 6 (0.001)
little_sister) 6 (0.001)
hazel) 6 (0.001)
stephen_hawke) 6 (0.001)
analytical) 6 (0.001)
katniss) 6 (0.001)
varied) 6 (0.001)
wealthy) 6 (0.001)
empathy) 6 (0.001)
committed) 6 (0.001)
resist) 6 (0.001)
inherent) 6 (0.001)
mother) 6 (0.001)
father) 6 (0.001)
neglect) 6 (0.001)
almost_impossible) 6 (0.001)
humiliate) 6 (0.001)
anti) 6 (0.001)
manifest) 6 (0.001)
fellow) 6 (0.001)
corrupt) 6 (0.001)
hopeless) 6 (0.001)
additional) 6 (0.001)
adherence_purpose) 6 (0.001)
resolve) 6 (0.001)
honest_trustworthy) 6 (0.001)
bob_marley) 6 (0.001)
amazed) 6 (0.001)
assimilate) 6 (0.001)
imaginative) 6 (0.001)
sixth) 6 (0.001)
shake) 6 (0.001)
characteristic) 6 (0.001)
skill) 6 (0.001)
reckless) 6 (0.001)
fly) 6 (0.001)
vital) 6 (0.001)
own) 6 (0.001)
civil) 6 (0.001)
series_calle) 6 (0.001)
outgoing) 6 (0.001)
continued) 6 (0.001)
gather) 6 (0.001)
utilize) 6 (0.001)
abilitie) 6 (0.001)
efficient) 6 (0.001)
alchemist) 6 (0.001)
total) 6 (0.001)
penetrate) 6 (0.001)
rebellious) 6 (0.001)
customary) 6 (0.001)
well_like) 6 (0.001)
uriel) 6 (0.001)
bind) 6 (0.001)
weaken) 6 (0.001)
clever) 6 (0.001)
appreciative) 6 (0.001)
gifted) 6 (0.001)
raises_head) 6 (0.001)
wild) 6 (0.001)
journey) 6 (0.001)
charismatic_swept) 6 (0.001)
sorry) 6 (0.001)
homeless) 6 (0.001)
mental_physical) 6 (0.001)
everyday) 6 (0.001)
divide) 6 (0.001)
gilad) 6 (0.001)
unbelievable) 6 (0.001)
patriotic) 6 (0.001)
get_angry) 6 (0.001)
persecute) 6 (0.001)
change_existe) 6 (0.001)
stand_ground) 6 (0.001)
tidy) 6 (0.001)
unyielde) 6 (0.001)
singe) 6 (0.001)
comprehensive) 6 (0.001)
illogical) 6 (0.001)
uriel_peretz) 6 (0.001)
cook) 6 (0.001)
concerned) 6 (0.001)
contract) 6 (0.001)
use_power) 6 (0.001)
activate) 6 (0.001)
rafael_eitan) 6 (0.001)
wife_children) 6 (0.001)
right_we) 6 (0.001)
lone) 6 (0.001)
setting_personal) 6 (0.001)
military_political) 6 (0.001)
worldview) 6 (0.001)
admit_mistake) 6 (0.001)
hearted) 6 (0.001)
rejoice) 6 (0.001)
physical_mental) 6 (0.001)
calm_peaceful) 6 (0.001)
adventurous) 6 (0.001)
outside) 6 (0.001)
harden) 6 (0.001)
remains_humble) 6 (0.001)
delicate) 6 (0.001)
deal_stressful) 6 (0.001)
hate) 6 (0.001)
back) 6 (0.001)
master_degree) 6 (0.001)
listening_ear) 6 (0.001)
started_worke) 6 (0.001)
increase) 6 (0.001)
destitute) 6 (0.001)
blame) 6 (0.001)
deviate) 6 (0.001)
sacred) 6 (0.001)
big_brother) 6 (0.001)
naruto) 6 (0.001)
matter_happene) 5 (0.001)
activist) 5 (0.001)
move_forward) 5 (0.001)
disappear) 5 (0.001)
neat_organize) 5 (0.001)
order_reach) 5 (0.001)
frightening) 5 (0.001)
recent) 5 (0.001)
fought) 5 (0.001)
luther_ke) 5 (0.001)
former_president) 5 (0.001)
empower) 5 (0.001)
constantly_trye) 5 (0.001)
incorporate) 5 (0.001)
lior) 5 (0.001)
contact) 5 (0.001)
match) 5 (0.001)
elderly) 5 (0.001)
notable) 5 (0.001)
helps_weak) 5 (0.001)
dependent) 5 (0.001)
creative_thinke) 5 (0.001)
yellow) 5 (0.001)
paternal) 5 (0.001)
parents_die) 5 (0.001)
thin) 5 (0.001)
feminine) 5 (0.001)
punctual) 5 (0.001)
movie) 5 (0.001)
recommend) 5 (0.001)
small_detail) 5 (0.001)
formulate) 5 (0.001)
grandmother) 5 (0.001)
instilled) 5 (0.001)
sympathetic) 5 (0.001)
legitimate) 5 (0.001)
unfamiliar) 5 (0.001)
french) 5 (0.001)
film_base) 5 (0.001)
musical) 5 (0.001)
altruistic) 5 (0.001)
feminist) 5 (0.001)
transcend) 5 (0.001)
address) 5 (0.001)
aaron_pri) 5 (0.001)
known) 5 (0.001)
groundbreake) 5 (0.001)
historic) 5 (0.001)
articulate) 5 (0.001)
impersonate) 5 (0.001)
stop_trye) 5 (0.001)
star) 5 (0.001)
appeal) 5 (0.001)
marginal) 5 (0.001)
arab) 5 (0.001)
hermione) 5 (0.001)
manages_maintain) 5 (0.001)
regardless) 5 (0.001)
bottom) 5 (0.001)
supreme) 5 (0.001)
magic) 5 (0.001)
elegant) 5 (0.001)
male) 5 (0.001)
honor) 5 (0.001)
blue) 5 (0.001)
naive) 5 (0.001)
dirty) 5 (0.001)
harsh) 5 (0.001)
pragmatic) 5 (0.001)
revive) 5 (0.001)
host) 5 (0.001)
orphan) 5 (0.001)
integral_part) 5 (0.001)
broad_minde) 5 (0.001)
orphanage) 5 (0.001)
specialize) 5 (0.001)
quite) 5 (0.001)
stupid) 5 (0.001)
unwilling) 5 (0.001)
grenade_thrown) 5 (0.001)
tal) 5 (0.001)
feels_comfortable) 5 (0.001)
green) 5 (0.001)
bad_happen) 5 (0.001)
interview) 5 (0.001)
educator) 5 (0.001)
question) 5 (0.001)
legal) 5 (0.001)
beyond_require) 5 (0.001)
forbid) 5 (0.001)
superficial) 5 (0.001)
frustrate) 5 (0.001)
lonely) 5 (0.001)
cultural) 5 (0.001)
root) 5 (0.001)
undermine) 5 (0.001)
difficultie) 5 (0.001)
morale) 5 (0.001)
managed_establish) 5 (0.001)
supernatural) 5 (0.001)
drag) 5 (0.001)
interest) 5 (0.001)
thicken) 5 (0.001)
cultivate) 5 (0.001)
fun_around) 5 (0.001)
education) 5 (0.001)
endless_give) 5 (0.001)
syrian) 5 (0.001)
hang) 5 (0.001)
decent_hon) 5 (0.001)
surf) 5 (0.001)
zeev) 5 (0.001)
task_assigne) 5 (0.001)
eventually_succeede) 5 (0.001)
delusional) 5 (0.001)
persist) 5 (0.001)
experienced) 5 (0.001)
belove) 5 (0.001)
mad) 5 (0.001)
succeed_achieve) 5 (0.001)
moses_mose) 5 (0.001)
qualities_characterize) 5 (0.001)
relax) 5 (0.001)
cover) 5 (0.001)
mordechai_anielewicz) 5 (0.001)
brigadier_general) 5 (0.001)
oscar_schindl) 5 (0.001)
ghetto) 5 (0.001)
self_discipline) 5 (0.001)
basketball_coach) 5 (0.001)
imitate) 5 (0.001)
clark_kent) 5 (0.001)
fateful) 5 (0.001)
clung) 5 (0.001)
haim) 5 (0.001)
baruch) 5 (0.001)
eternal) 5 (0.001)
order_achieve) 5 (0.001)
depress) 5 (0.001)
israel_egypt) 5 (0.001)
assume) 5 (0.001)
sharpness) 5 (0.001)
distinguish) 5 (0.001)
seemed_lost) 5 (0.001)
lower) 5 (0.001)
fighter) 5 (0.001)
despise) 5 (0.001)
sticking_goal) 5 (0.001)
mm_traine) 5 (0.001)
introvert) 5 (0.001)
perfectionist) 5 (0.001)
high_ranke) 5 (0.001)
lock) 5 (0.001)
exciting) 5 (0.001)
nice_smile) 5 (0.001)
israeli_prime) 5 (0.001)
excellent_command) 5 (0.001)
considerate_calculated) 5 (0.001)
hostile) 5 (0.001)
false) 5 (0.001)
task_oriente) 5 (0.001)
daring) 5 (0.001)
strongly_believe) 5 (0.001)
pre) 5 (0.001)
cheerful) 5 (0.001)
responsible_enterprise) 5 (0.001)
super) 5 (0.001)
anything_possible) 5 (0.001)
battlefield) 5 (0.001)
yaakov) 5 (0.001)
anyone_need) 5 (0.001)
merciful) 5 (0.001)
boundless) 5 (0.001)
restrained) 5 (0.001)
eye_level) 5 (0.001)
remote) 5 (0.001)
thus_save) 5 (0.001)
final) 5 (0.001)
amaze) 5 (0.001)
secular) 5 (0.001)
meticulous) 5 (0.001)
spatial) 5 (0.001)
knew) 5 (0.001)
crush) 5 (0.001)
afraid_say) 5 (0.001)
slight) 5 (0.001)
striving_excellence) 5 (0.001)
self_inter) 5 (0.001)
persuasive) 5 (0.001)
opposite) 5 (0.001)
supreme_value) 5 (0.001)
classic) 5 (0.001)
another_feature) 5 (0.001)
erez_gerstein) 5 (0.001)
rehabilitate) 4 (0.000)
apologize) 4 (0.000)
crucial) 4 (0.000)
despair) 4 (0.000)
reasonable) 4 (0.000)
replace) 4 (0.000)
afraid_admit) 4 (0.000)
shaked) 4 (0.000)
taste) 4 (0.000)
orderly_organize) 4 (0.000)
married) 4 (0.000)
promise) 4 (0.000)
determined_purposeful) 4 (0.000)
rights_black) 4 (0.000)
greedy) 4 (0.000)
without_trample) 4 (0.000)
numerous) 4 (0.000)
racist) 4 (0.000)
year) 4 (0.000)
greek) 4 (0.000)
accuse) 4 (0.000)
kept_trye) 4 (0.000)
sharp_minde) 4 (0.000)
deaf) 4 (0.000)
gets_morne) 4 (0.000)
collect) 4 (0.000)
shoot) 4 (0.000)
one_great) 4 (0.000)
lovely) 4 (0.000)
paint) 4 (0.000)
model) 4 (0.000)
alan_ture) 4 (0.000)
ned) 4 (0.000)
impulsive) 4 (0.000)
achieved_achieve) 4 (0.000)
conspicuous) 4 (0.000)
unconditional) 4 (0.000)
forefront) 4 (0.000)
available) 4 (0.000)
regardless_political) 4 (0.000)
area) 4 (0.000)
calculated) 4 (0.000)
center) 4 (0.000)
preparatory) 4 (0.000)
reached_impressive) 4 (0.000)
herzl_contracte) 4 (0.000)
open_minded) 4 (0.000)
goals_set) 4 (0.000)
climb) 4 (0.000)
preach) 4 (0.000)
difficulty_involve) 4 (0.000)
jk_rowle) 4 (0.000)
extend) 4 (0.000)
objective) 4 (0.000)
melt) 4 (0.000)
differentiate_main) 4 (0.000)
dismiss) 4 (0.000)
dance) 4 (0.000)
movie_base) 4 (0.000)
olympic) 4 (0.000)
wisdom) 4 (0.000)
overlap) 4 (0.000)
intensive) 4 (0.000)
paralyze) 4 (0.000)
recruit) 4 (0.000)
spartacus) 4 (0.000)
harry) 4 (0.000)
attempt) 4 (0.000)
radioactive) 4 (0.000)
surprising) 4 (0.000)
underwater) 4 (0.000)
unconventional) 4 (0.000)
described_bible) 4 (0.000)
involved) 4 (0.000)
fat) 4 (0.000)
cooperate) 4 (0.000)
cute) 4 (0.000)
scatter) 4 (0.000)
pooh_bear) 4 (0.000)
ability_persuade) 4 (0.000)
far) 4 (0.000)
noticeable) 4 (0.000)
shalit) 4 (0.000)
gilad_shalit) 4 (0.000)
standard) 4 (0.000)
engineer) 4 (0.000)
remained_optimistic) 4 (0.000)
status_women) 4 (0.000)
real_honest) 4 (0.000)
insistent) 4 (0.000)
ride) 4 (0.000)
ascend) 4 (0.000)
constant_learne) 4 (0.000)
arouse) 4 (0.000)
nicola_tesla) 4 (0.000)
cristiano_ronaldo) 4 (0.000)
commander) 4 (0.000)
motherly) 4 (0.000)
high_emotional) 4 (0.000)
difficulties_along) 4 (0.000)
project) 4 (0.000)
whose_name) 4 (0.000)
design) 4 (0.000)
calmness) 4 (0.000)
await) 4 (0.000)
rebuke) 4 (0.000)
learns_mistake) 4 (0.000)
knows_stand) 4 (0.000)
enthusiastic) 4 (0.000)
saved_thousand) 4 (0.000)
sensible) 4 (0.000)
distress) 4 (0.000)
strength) 4 (0.000)
order_save) 4 (0.000)
commendable) 4 (0.000)
global) 4 (0.000)
electrical) 4 (0.000)
part) 4 (0.000)
foster) 4 (0.000)
peak) 4 (0.000)
perish) 4 (0.000)
god_aske) 4 (0.000)
change_mind) 4 (0.000)
scared) 4 (0.000)
took_we) 4 (0.000)
kind_hearted) 4 (0.000)
assist) 4 (0.000)
vulnerable) 4 (0.000)
emotional_intelligence) 4 (0.000)
overthrow) 4 (0.000)
paratroopers_brigade) 4 (0.000)
tammy) 4 (0.000)
bloody) 4 (0.000)
raising_head) 4 (0.000)
broken) 4 (0.000)
international) 4 (0.000)
goku) 4 (0.000)
waste) 4 (0.000)
countless) 4 (0.000)
rude) 4 (0.000)
mistaken) 4 (0.000)
swallow) 4 (0.000)
disable) 4 (0.000)
russian) 4 (0.000)
spanish) 4 (0.000)
composure) 4 (0.000)
maternal) 4 (0.000)
decided_leave) 4 (0.000)
african) 4 (0.000)
record) 4 (0.000)
film) 4 (0.000)
level) 4 (0.000)
platoon_command) 4 (0.000)
warrior) 4 (0.000)
constitute) 4 (0.000)
mature_responsible) 4 (0.000)
remained_humble) 4 (0.000)
rocky) 4 (0.000)
much_identifie) 4 (0.000)
hawk) 4 (0.000)
rhetorical) 4 (0.000)
colorful) 4 (0.000)
embark) 4 (0.000)
moment) 4 (0.000)
motivational) 4 (0.000)
coach) 4 (0.000)
human_photographer) 4 (0.000)
please) 4 (0.000)
royal) 4 (0.000)
polish) 4 (0.000)
emerge) 4 (0.000)
get_excite) 4 (0.000)
luffy) 4 (0.000)
patrol_kille) 4 (0.000)
terribly_attache) 4 (0.000)
instructive) 4 (0.000)
uncease) 4 (0.000)
yossi) 4 (0.000)
boarding_school) 4 (0.000)
mourn) 4 (0.000)
enlisted) 4 (0.000)
sentence) 4 (0.000)
arrange) 4 (0.000)
golan_height) 4 (0.000)
track) 4 (0.000)
select) 4 (0.000)
surrender) 4 (0.000)
would_steal) 4 (0.000)
glad) 4 (0.000)
zvika_gringold) 4 (0.000)
follows_principle) 4 (0.000)
grandpa) 4 (0.000)
missionary) 4 (0.000)
pretend) 4 (0.000)
obligatory) 4 (0.000)
tongue) 4 (0.000)
idealistic) 4 (0.000)
willpower) 4 (0.000)
war) 4 (0.000)
hemp) 4 (0.000)
michael_gordon) 4 (0.000)
announce) 4 (0.000)
locked) 4 (0.000)
tactical) 4 (0.000)
moshav) 4 (0.000)
indescribable) 4 (0.000)
continue_path) 4 (0.000)
reut) 4 (0.000)
derive) 4 (0.000)
perform_b) 4 (0.000)
high_ethic) 4 (0.000)
thing) 4 (0.000)
erez) 4 (0.000)
demonic) 4 (0.000)
surpass) 4 (0.000)
restrain) 4 (0.000)
distant) 4 (0.000)
persuasiveness) 4 (0.000)
avraham) 4 (0.000)
usual) 4 (0.000)
thought_crazy) 4 (0.000)
average_height) 4 (0.000)
expressiveness) 4 (0.000)
elad) 4 (0.000)
minimum) 4 (0.000)
invite) 4 (0.000)
desire_succee) 4 (0.000)
battle) 4 (0.000)
beating_course) 4 (0.000)
fourth) 4 (0.000)
reach_high) 4 (0.000)
advanced_traine) 4 (0.000)
tear) 4 (0.000)
mark) 4 (0.000)
fierce) 4 (0.000)
discriminate) 3 (0.000)
sin) 3 (0.000)
degenere) 3 (0.000)
sweet) 3 (0.000)
self_esteem) 3 (0.000)
gift) 3 (0.000)
superpower) 3 (0.000)
left) 3 (0.000)
overall_picture) 3 (0.000)
initial) 3 (0.000)
got_marrie) 3 (0.000)
argue) 3 (0.000)
liberate) 3 (0.000)
european) 3 (0.000)
mege) 3 (0.000)
civil_war) 3 (0.000)
order_protect) 3 (0.000)
mathematician) 3 (0.000)
school) 3 (0.000)
equal_rights) 3 (0.000)
developed_sense) 3 (0.000)
protest) 3 (0.000)
assign) 3 (0.000)
humble_responsive) 3 (0.000)
ural) 3 (0.000)
reliable_honest) 3 (0.000)
romantic) 3 (0.000)
nathaniel) 3 (0.000)
uniqueness) 3 (0.000)
eyes_closed) 3 (0.000)
mutual_respect) 3 (0.000)
depict) 3 (0.000)
reassure) 3 (0.000)
optimism_joy) 3 (0.000)
moth) 3 (0.000)
nordic) 3 (0.000)
consume) 3 (0.000)
reason_choice) 3 (0.000)
rape) 3 (0.000)
convene) 3 (0.000)
inconceivable) 3 (0.000)
lower_class) 3 (0.000)
graceful) 3 (0.000)
socially_active) 3 (0.000)
ohad) 3 (0.000)
hug) 3 (0.000)
orna) 3 (0.000)
virtue) 3 (0.000)
condemn) 3 (0.000)
unlikely) 3 (0.000)
highly_motivated) 3 (0.000)
antisemitic) 3 (0.000)
evacuate) 3 (0.000)
bio) 3 (0.000)
extra) 3 (0.000)
encouraging) 3 (0.000)
dismal) 3 (0.000)
shrek) 3 (0.000)
outward) 3 (0.000)
protect_close) 3 (0.000)
school_principal) 3 (0.000)
energie) 3 (0.000)
italian) 3 (0.000)
lecture) 3 (0.000)
highly_appreciate) 3 (0.000)
solution_problem) 3 (0.000)
jean_jean) 3 (0.000)
warsaw) 3 (0.000)
sees_fit) 3 (0.000)
enforce) 3 (0.000)
judgmental) 3 (0.000)
worth_appreciate) 3 (0.000)
productive) 3 (0.000)
endowed) 3 (0.000)
blatant) 3 (0.000)
miserable) 3 (0.000)
matter_happened) 3 (0.000)
react) 3 (0.000)
combative) 3 (0.000)
certain_goal) 3 (0.000)
bomb) 3 (0.000)
cellular) 3 (0.000)
point_view) 3 (0.000)
rest) 3 (0.000)
admired) 3 (0.000)
cool_heade) 3 (0.000)
kosher) 3 (0.000)
unsuccessful) 3 (0.000)
spongebob_spongebob) 3 (0.000)
character) 3 (0.000)
bill_gate) 3 (0.000)
motivated_succeed) 3 (0.000)
protect_friend) 3 (0.000)
loving_supportive) 3 (0.000)
retired) 3 (0.000)
swim) 3 (0.000)
owe) 3 (0.000)
beautify) 3 (0.000)
rational) 3 (0.000)
submit) 3 (0.000)
aspect) 3 (0.000)
elementary) 3 (0.000)
helping_supporte) 3 (0.000)
roll) 3 (0.000)
accurate) 3 (0.000)
well_groome) 3 (0.000)
restore) 3 (0.000)
deprive) 3 (0.000)
temporary) 3 (0.000)
unacceptable) 3 (0.000)
true_story) 3 (0.000)
glorify) 3 (0.000)
order_create) 3 (0.000)
resourcefulness) 3 (0.000)
atomic_bomb) 3 (0.000)
expense) 3 (0.000)
lofty) 3 (0.000)
better_place) 3 (0.000)
medal) 3 (0.000)
commemorate) 3 (0.000)
christian) 3 (0.000)
paramount) 3 (0.000)
thinking_outside) 3 (0.000)
yoni) 3 (0.000)
reap) 3 (0.000)
shock) 3 (0.000)
process) 3 (0.000)
responsive) 3 (0.000)
exert) 3 (0.000)
alex) 3 (0.000)
reduce) 3 (0.000)
disrespectful) 3 (0.000)
cruel) 3 (0.000)
act_accorde) 3 (0.000)
guarantee) 3 (0.000)
pink) 3 (0.000)
gray) 3 (0.000)
flat) 3 (0.000)
stands_ground) 3 (0.000)
war_jumped) 3 (0.000)
shulamit) 3 (0.000)
protective) 3 (0.000)
exceed) 3 (0.000)
rhetorician) 3 (0.000)
deceive) 3 (0.000)
incessant) 3 (0.000)
daphne) 3 (0.000)
interpret) 3 (0.000)
amit) 3 (0.000)
normative) 3 (0.000)
profound) 3 (0.000)
courage_dare) 3 (0.000)
lebanon_war) 3 (0.000)
urban) 3 (0.000)
swept_masse) 3 (0.000)
arabic) 3 (0.000)
pose) 3 (0.000)
platoon) 3 (0.000)
seduce) 3 (0.000)
guard) 3 (0.000)
unjust) 3 (0.000)
ingenious) 3 (0.000)
intention) 3 (0.000)
despite_obstacle) 3 (0.000)
plague) 3 (0.000)
farth) 3 (0.000)
saved) 3 (0.000)
crooked) 3 (0.000)
desire_change) 3 (0.000)
collective) 3 (0.000)
knowledge) 3 (0.000)
master) 3 (0.000)
trip) 3 (0.000)
introduce) 3 (0.000)
stride) 3 (0.000)
lapid) 3 (0.000)
th) 3 (0.000)
humanity) 3 (0.000)
oust) 3 (0.000)
translate) 3 (0.000)
advantage) 3 (0.000)
depressed) 3 (0.000)
breslav) 3 (0.000)
reservist) 3 (0.000)
sherlock_holme) 3 (0.000)
target) 3 (0.000)
wake) 3 (0.000)
repent) 3 (0.000)
managed_get) 3 (0.000)
constructive) 3 (0.000)
backward) 3 (0.000)
inappropriate) 3 (0.000)
insane) 3 (0.000)
anonymous) 3 (0.000)
ability_sweep) 3 (0.000)
pedantic) 3 (0.000)
twin) 3 (0.000)
hypocritical) 3 (0.000)
late_ariel) 3 (0.000)
sink) 3 (0.000)
precious) 3 (0.000)
banal) 3 (0.000)
yuval) 3 (0.000)
reluctant) 3 (0.000)
combat_unit) 3 (0.000)
cast) 3 (0.000)
illegal) 3 (0.000)
kook) 3 (0.000)
managed_unite) 3 (0.000)
crown) 3 (0.000)
courage) 3 (0.000)
fluent) 3 (0.000)
highest_possible) 3 (0.000)
weigh) 3 (0.000)
unrelated) 3 (0.000)
hero) 3 (0.000)
slim) 3 (0.000)
upbringe) 3 (0.000)
egotistical) 3 (0.000)
monarchy) 3 (0.000)
eye) 3 (0.000)
left_mark) 3 (0.000)
according_storie) 3 (0.000)
disqualify) 3 (0.000)
come_back) 3 (0.000)
unprecedented) 3 (0.000)
hurt_anyone) 3 (0.000)
affects_environment) 3 (0.000)
abduct) 3 (0.000)
benny_gantz) 3 (0.000)
cle) 3 (0.000)
deteriorate) 3 (0.000)
mythological) 3 (0.000)
achille) 3 (0.000)
times_need) 3 (0.000)
cunning) 3 (0.000)
anticipate) 3 (0.000)
constant_desire) 3 (0.000)
cheat) 3 (0.000)
suit) 3 (0.000)
unsure) 3 (0.000)
spider) 3 (0.000)
revolve) 3 (0.000)
risk_sake) 3 (0.000)
proportionate) 3 (0.000)
cheer) 3 (0.000)
s) 3 (0.000)
shadow) 3 (0.000)
leading) 3 (0.000)
boast) 3 (0.000)
bereave) 3 (0.000)
liberal) 3 (0.000)
maneuver) 3 (0.000)
phenomenal) 3 (0.000)
unhappy) 3 (0.000)
haunt) 3 (0.000)
deter) 3 (0.000)
withdraw) 3 (0.000)
continuous) 3 (0.000)
settlement_negev) 3 (0.000)
testimonie) 3 (0.000)
irrelevant) 3 (0.000)
clown) 3 (0.000)
looks_side) 3 (0.000)
cultured) 3 (0.000)
unexpected) 3 (0.000)
sagi) 3 (0.000)
undercover) 3 (0.000)
imaginary_literary) 3 (0.000)
fearlessness) 3 (0.000)
dismantle) 3 (0.000)
leonida) 3 (0.000)
seventh) 3 (0.000)
old_age) 3 (0.000)
twelfth) 3 (0.000)
rich_poor) 3 (0.000)
sylvest) 3 (0.000)
uphold) 3 (0.000)
depth) 3 (0.000)
abuse) 3 (0.000)
nurse) 3 (0.000)
channel) 3 (0.000)
multiple) 3 (0.000)
tempt) 3 (0.000)
innovate) 3 (0.000)
forward) 3 (0.000)
reward) 3 (0.000)
ridiculous) 3 (0.000)
perpetual) 3 (0.000)
excite) 3 (0.000)
reuven) 3 (0.000)
prosperous) 3 (0.000)
threat) 3 (0.000)
borrow) 3 (0.000)
surprised) 3 (0.000)
crippled) 3 (0.000)
superior) 3 (0.000)
assure) 3 (0.000)
shut) 3 (0.000)
ugly) 3 (0.000)
tower) 3 (0.000)
vigilant) 3 (0.000)
main_protagonist) 3 (0.000)
addict) 3 (0.000)
spinoza) 3 (0.000)
sake) 3 (0.000)
salient) 3 (0.000)
rush) 3 (0.000)
wilderness) 3 (0.000)
humble_quiet) 3 (0.000)
arduous) 3 (0.000)
demanding) 3 (0.000)
eliminate) 3 (0.000)
manual) 3 (0.000)
discuss) 3 (0.000)
fulfillment) 3 (0.000)
benyon) 3 (0.000)
sane) 3 (0.000)
strike) 3 (0.000)
reliable_truste) 3 (0.000)
numerical) 3 (0.000)
obligate) 3 (0.000)
crystallize) 3 (0.000)
prolong) 3 (0.000)
renew) 3 (0.000)
exact) 3 (0.000)
twice) 3 (0.000)
tel) 3 (0.000)
propose) 3 (0.000)
sporty) 3 (0.000)
armored) 3 (0.000)
spontaneous) 3 (0.000)
toy_story) 3 (0.000)
rabbi_shlomo) 3 (0.000)
coban) 3 (0.000)
spare) 3 (0.000)
patrol) 3 (0.000)
elevate) 3 (0.000)
march) 3 (0.000)
manages_find) 3 (0.000)
conscious) 3 (0.000)
personality) 3 (0.000)
highly_esteeme) 3 (0.000)
shed) 3 (0.000)
clicha) 3 (0.000)
serious_needed) 3 (0.000)
plant) 3 (0.000)
unbearable) 3 (0.000)
affected) 3 (0.000)
idea_establishe) 3 (0.000)
absurd) 3 (0.000)
grab) 3 (0.000)
mediocre) 3 (0.000)
cruise) 3 (0.000)
loving_warm) 3 (0.000)
ninth) 3 (0.000)
lament) 3 (0.000)
led_struggle) 3 (0.000)
dor) 3 (0.000)
hot) 3 (0.000)
partisan) 3 (0.000)
shepherd) 3 (0.000)
faced) 3 (0.000)
dagan) 3 (0.000)
voice) 3 (0.000)
contradictory) 3 (0.000)
convey_message) 3 (0.000)
dear) 3 (0.000)
concern) 3 (0.000)
revered) 3 (0.000)
paratrooper) 3 (0.000)
edit) 3 (0.000)
pleasant_demeanor) 3 (0.000)
violate) 3 (0.000)
fifth) 3 (0.000)
emanuel) 3 (0.000)
precise) 3 (0.000)
soldier) 3 (0.000)
cordial) 3 (0.000)
ridicule) 3 (0.000)
sense) 3 (0.000)
aloni) 2 (0.000)
tali) 2 (0.000)
pregnant) 2 (0.000)
exercise) 2 (0.000)
glamorous) 2 (0.000)
stop_moment) 2 (0.000)
overwhelmed) 2 (0.000)
ode) 2 (0.000)
immoral) 2 (0.000)
everest) 2 (0.000)
socratic) 2 (0.000)
existential) 2 (0.000)
insult) 2 (0.000)
beg) 2 (0.000)
hidden) 2 (0.000)
report) 2 (0.000)
chaim) 2 (0.000)
net) 2 (0.000)
jealous) 2 (0.000)
enter_land) 2 (0.000)
bet) 2 (0.000)
dominate) 2 (0.000)
infect) 2 (0.000)
assess) 2 (0.000)
related) 2 (0.000)
reply) 2 (0.000)
worthwhile) 2 (0.000)
paramedic) 2 (0.000)
illustrate) 2 (0.000)
formal) 2 (0.000)
drink) 2 (0.000)
offensive) 2 (0.000)
invincible) 2 (0.000)
imperfect) 2 (0.000)
amusing) 2 (0.000)
beginning_career) 2 (0.000)
yatir) 2 (0.000)
cut) 2 (0.000)
surprise) 2 (0.000)
affectionate) 2 (0.000)
completely_different) 2 (0.000)
slander) 2 (0.000)
animated) 2 (0.000)
paralyzed) 2 (0.000)
disabilitie) 2 (0.000)
study_torah) 2 (0.000)
knew_sweep) 2 (0.000)
rob) 2 (0.000)
expensive) 2 (0.000)
likely) 2 (0.000)
formidable) 2 (0.000)
poet) 2 (0.000)
marine) 2 (0.000)
stray) 2 (0.000)
president_unite) 2 (0.000)
poetic) 2 (0.000)
rpg) 2 (0.000)
didactic) 2 (0.000)
document) 2 (0.000)
continued_fight) 2 (0.000)
pour) 2 (0.000)
pardon) 2 (0.000)
outgo) 2 (0.000)
passionate) 2 (0.000)
roman) 2 (0.000)
conte) 2 (0.000)
family) 2 (0.000)
throne) 2 (0.000)
hopeful) 2 (0.000)
issue) 2 (0.000)
inner_peace) 2 (0.000)
roy_klein) 2 (0.000)
investigate) 2 (0.000)
sapir) 2 (0.000)
entitle) 2 (0.000)
prestigious) 2 (0.000)
wizard) 2 (0.000)
ender) 2 (0.000)
unfit) 2 (0.000)
marvel) 2 (0.000)
