Size: 4411
peaceful) 12 (0.003)
charismatic_sweepe) 12 (0.003)
see_role) 12 (0.003)
sign) 12 (0.003)
gurion_first) 12 (0.003)
love_country) 12 (0.003)
unique) 12 (0.003)
shout) 12 (0.003)
tenure) 12 (0.003)
shoulder) 12 (0.003)
brag) 12 (0.003)
crazy) 12 (0.003)
probably) 12 (0.003)
drive) 12 (0.003)
discretion) 12 (0.003)
occupation) 12 (0.003)
health) 12 (0.003)
refuse) 11 (0.002)
obvious) 11 (0.002)
vinci) 11 (0.002)
interview) 11 (0.002)
language) 11 (0.002)
game_throne) 11 (0.002)
always_ready) 11 (0.002)
leg) 11 (0.002)
concession) 11 (0.002)
passion) 11 (0.002)
human_dignity) 11 (0.002)
refusal) 11 (0.002)
section) 11 (0.002)
brotherhood) 11 (0.002)
source) 11 (0.002)
sweep_away) 11 (0.002)
animal) 11 (0.002)
population) 11 (0.002)
takes_care) 11 (0.002)
appearance) 11 (0.002)
thousand) 11 (0.002)
desert) 11 (0.002)
take_risk) 11 (0.002)
despair) 11 (0.002)
forefront) 11 (0.002)
worker) 11 (0.002)
pure) 11 (0.002)
impact) 11 (0.002)
product) 11 (0.002)
weapon) 11 (0.002)
lord_ring) 11 (0.002)
watch) 11 (0.002)
murder) 11 (0.002)
framework) 11 (0.002)
eat) 11 (0.002)
sets_personal) 11 (0.002)
lift) 11 (0.002)
straight) 11 (0.002)
author) 11 (0.002)
fan) 11 (0.002)
forgive) 11 (0.002)
devoted) 11 (0.002)
serious_responsible) 11 (0.002)
industry) 11 (0.002)
much_connect) 11 (0.002)
acquaintance) 11 (0.002)
miss) 11 (0.002)
honestly) 11 (0.002)
warm_love) 11 (0.002)
middle) 11 (0.002)
simplicity) 11 (0.002)
expense) 11 (0.002)
striving_victory) 11 (0.002)
wound) 11 (0.002)
get_bett) 11 (0.002)
decent) 11 (0.002)
satisfied) 11 (0.002)
complex) 11 (0.002)
practical) 11 (0.002)
flow) 11 (0.002)
equally) 11 (0.002)
intention) 11 (0.002)
survivor) 11 (0.002)
passed_away) 11 (0.002)
private) 11 (0.002)
extensive) 11 (0.002)
solve_problem) 11 (0.002)
benjamin_ze) 11 (0.002)
improvement) 11 (0.002)
selfish) 11 (0.002)
self_confident) 11 (0.002)
long_time) 11 (0.002)
several_time) 11 (0.002)
resident) 11 (0.002)
criticize) 11 (0.002)
mark) 11 (0.002)
uncle) 11 (0.002)
promise) 10 (0.002)
researcher) 10 (0.002)
race) 10 (0.002)
physicist) 10 (0.002)
limitation) 10 (0.002)
former_president) 10 (0.002)
racism) 10 (0.002)
relative) 10 (0.002)
center) 10 (0.002)
proper) 10 (0.002)
literary_figure) 10 (0.002)
interpersonal_skill) 10 (0.002)
world_war) 10 (0.002)
remind) 10 (0.002)
fitness) 10 (0.002)
revere) 10 (0.002)
regard) 10 (0.002)
preserve) 10 (0.002)
conflict) 10 (0.002)
respected) 10 (0.002)
strong_woman) 10 (0.002)
send) 10 (0.002)
managed_sweep) 10 (0.002)
admiration) 10 (0.002)
practice) 10 (0.002)
bar) 10 (0.002)
stuck_goal) 10 (0.002)
harness) 10 (0.002)
potential) 10 (0.002)
direction) 10 (0.002)
uncompromise) 10 (0.002)
charisma_leadership) 10 (0.002)
familiar) 10 (0.002)
indicate) 10 (0.002)
distinguish) 10 (0.002)
fully) 10 (0.002)
publish) 10 (0.002)
aim) 10 (0.002)
commander_traine) 10 (0.002)
fame) 10 (0.002)
deeply) 10 (0.002)
witty) 10 (0.002)
catch) 10 (0.002)
immense) 10 (0.002)
disease) 10 (0.002)
rebel) 10 (0.002)
batman) 10 (0.002)
admit) 10 (0.002)
ego) 10 (0.002)
surrounding) 10 (0.002)
innocence) 10 (0.002)
white) 10 (0.002)
extreme_situation) 10 (0.002)
scratch) 10 (0.002)
stage) 10 (0.002)
acceptance) 10 (0.002)
importantly) 10 (0.002)
dror) 10 (0.002)
soon) 10 (0.002)
elect) 10 (0.002)
account) 10 (0.002)
educational) 10 (0.002)
everyone_else) 10 (0.002)
surround) 10 (0.002)
genuine) 10 (0.002)
image) 10 (0.002)
believer) 10 (0.002)
abroad) 10 (0.002)
record) 10 (0.002)
sea) 10 (0.002)
determination_perseverance) 10 (0.002)
fearless) 10 (0.002)
learning) 10 (0.002)
bother) 10 (0.002)
opposition) 10 (0.002)
accordingly) 10 (0.002)
art) 10 (0.002)
wilderness) 10 (0.002)
national) 10 (0.002)
humane) 10 (0.002)
aside) 10 (0.002)
fit) 10 (0.002)
credit) 10 (0.002)
underground) 10 (0.002)
angry) 10 (0.002)
kid) 10 (0.002)
aspect) 10 (0.002)
partner) 10 (0.002)
gold) 10 (0.002)
paratrooper) 10 (0.002)
instructor) 10 (0.002)
duty) 10 (0.002)
healthy) 10 (0.002)
creature) 10 (0.002)
ready) 10 (0.002)
deviate) 10 (0.002)
claim) 10 (0.002)
awareness) 10 (0.002)
big_brother) 10 (0.002)
golani) 10 (0.002)
decision_make) 10 (0.002)
despite_difficulty) 9 (0.002)
plane) 9 (0.002)
self_discipline) 9 (0.002)
steve_job) 9 (0.002)
hermione) 9 (0.002)
topic) 9 (0.002)
declare) 9 (0.002)
software) 9 (0.002)
apply) 9 (0.002)
underestimate) 9 (0.002)
maccabi_tel) 9 (0.002)
appear) 9 (0.002)
advice) 9 (0.002)
difference) 9 (0.002)
factory) 9 (0.002)
suit) 9 (0.002)
basically) 9 (0.002)
neat) 9 (0.002)
seem_positive) 9 (0.002)
arrive) 9 (0.002)
mental_resilience) 9 (0.002)
sets_goal) 9 (0.002)
consult) 9 (0.002)
previous) 9 (0.002)
socially) 9 (0.002)
peter_pan) 9 (0.002)
fix) 9 (0.002)
right_decision) 9 (0.002)
wait) 9 (0.002)
office) 9 (0.002)
indeed) 9 (0.002)
routine) 9 (0.002)
ghetto_uprise) 9 (0.002)
street) 9 (0.002)
reactor) 9 (0.002)
finish) 9 (0.002)
taking_care) 9 (0.002)
visit) 9 (0.002)
night) 9 (0.002)
check) 9 (0.002)
party) 9 (0.002)
realization) 9 (0.002)
method) 9 (0.002)
warmth) 9 (0.002)
fulfill_vision) 9 (0.002)
swept_many) 9 (0.002)
pain) 9 (0.002)
frodo) 9 (0.002)
man_stature) 9 (0.002)
independence) 9 (0.002)
immediately) 9 (0.002)
ceo) 9 (0.002)
surrender) 9 (0.002)
ordinary) 9 (0.002)
yigal_alon) 9 (0.002)
clean) 9 (0.002)
brigade) 9 (0.002)
one_hand) 9 (0.002)
motivated) 9 (0.002)
good_interpersonal) 9 (0.002)
ago) 9 (0.002)
blind) 9 (0.002)
territory) 9 (0.002)
strategic) 9 (0.002)
knows_stand) 9 (0.002)
tend) 9 (0.002)
persistent) 9 (0.002)
trustworthy) 9 (0.002)
politician) 9 (0.002)
intellectual) 9 (0.002)
sound) 9 (0.002)
marry) 9 (0.002)
whenever) 9 (0.002)
star) 9 (0.002)
water) 9 (0.002)
drop) 9 (0.002)
emulate) 9 (0.002)
adventure) 9 (0.002)
mutual) 9 (0.002)
modesty_humility) 9 (0.002)
medical) 9 (0.002)
shepherd) 9 (0.002)
sheep) 9 (0.002)
courage_determination) 9 (0.002)
benjamin_netanyahu) 9 (0.002)
hate) 9 (0.002)
anything_return) 9 (0.002)
memory) 9 (0.002)
assistant) 9 (0.002)
master) 9 (0.002)
stem) 9 (0.002)
overall) 9 (0.002)
accomplish) 9 (0.002)
recognition) 9 (0.002)
contain) 9 (0.002)
emphasis) 9 (0.002)
sake_soldier) 9 (0.002)
nobility) 9 (0.002)
make_sure) 9 (0.002)
impress) 9 (0.002)
glorious) 9 (0.002)
excellent_interpersonal) 9 (0.002)
sort) 9 (0.002)
believed_righteousness) 9 (0.002)
injure) 9 (0.002)
million) 9 (0.002)
contributed_much) 9 (0.002)
wish) 9 (0.002)
phrase) 9 (0.002)
attention) 9 (0.002)
positivity) 9 (0.002)
financial) 9 (0.002)
excellent_commander) 9 (0.002)
chose_describe) 8 (0.002)
aviv) 8 (0.002)
gandalf) 8 (0.002)
statement) 8 (0.002)
benjamin_zeev) 8 (0.002)
strange) 8 (0.002)
loved_one) 8 (0.002)
ruler) 8 (0.002)
professor) 8 (0.002)
well_known) 8 (0.002)
artist) 8 (0.002)
correctly) 8 (0.002)
knows_manage) 8 (0.002)
external) 8 (0.002)
fair) 8 (0.002)
article) 8 (0.002)
search) 8 (0.002)
cristiano_ronaldo) 8 (0.002)
terrorist) 8 (0.002)
half) 8 (0.002)
extreme) 8 (0.002)
always_smile) 8 (0.002)
albert_einstein) 8 (0.002)
proportion) 8 (0.002)
husband) 8 (0.002)
constant_desire) 8 (0.002)
difficulties_along) 8 (0.002)
divorce) 8 (0.002)
chose_precisely) 8 (0.002)
host) 8 (0.002)
perhaps) 8 (0.002)
fascinating) 8 (0.002)
camp) 8 (0.002)
come_true) 8 (0.002)
bomb) 8 (0.002)
compassion) 8 (0.002)
meeting) 8 (0.002)
orphanage) 8 (0.002)
hesitate) 8 (0.002)
respects_everyone) 8 (0.002)
philosophy) 8 (0.002)
plot) 8 (0.002)
safety) 8 (0.002)
japanese) 8 (0.002)
stands_ground) 8 (0.002)
conclusion) 8 (0.002)
medal) 8 (0.002)
dark) 8 (0.002)
election) 8 (0.002)
shy) 8 (0.002)
remained_humble) 8 (0.002)
divide) 8 (0.002)
little_prince) 8 (0.002)
imbue) 8 (0.002)
extremely) 8 (0.002)
years_old) 8 (0.002)
wholeheartedly) 8 (0.002)
maximum) 8 (0.002)
mostly) 8 (0.002)
add) 8 (0.002)
zvika) 8 (0.002)
general_staff) 8 (0.002)
differently) 8 (0.002)
consequence) 8 (0.002)
endanger) 8 (0.002)
mystery) 8 (0.002)
secret) 8 (0.002)
human_relation) 8 (0.002)
price) 8 (0.002)
responsible_serious) 8 (0.002)
fast) 8 (0.002)
exceptionally) 8 (0.002)
civil_war) 8 (0.002)
altalena) 8 (0.002)
beat) 8 (0.002)
horizon) 8 (0.002)
mouth) 8 (0.002)
many_time) 8 (0.002)
strongly_believe) 8 (0.002)
honest_decent) 8 (0.002)
civilian) 8 (0.002)
pick) 8 (0.002)
free_time) 8 (0.002)
late_emanuel) 8 (0.002)
self_fulfillment) 8 (0.002)
uncompromising) 8 (0.002)
testify) 8 (0.002)
heroic) 8 (0.002)
sense_mission) 8 (0.002)
refer) 8 (0.002)
medicine) 8 (0.002)
throne) 8 (0.002)
sleep) 8 (0.002)
devoted_entire) 8 (0.002)
buy) 8 (0.002)
mood) 8 (0.002)
non_violent) 8 (0.002)
distance) 8 (0.002)
living) 8 (0.002)
inhabitant) 8 (0.002)
nazi) 8 (0.002)
guard) 8 (0.002)
tree) 8 (0.002)
presence) 8 (0.002)
express_opinion) 8 (0.002)
criminal) 8 (0.002)
without_aske) 8 (0.002)
rare) 8 (0.002)
percent) 8 (0.002)
relation) 8 (0.002)
contributes_society) 8 (0.002)
establishment_jewish) 8 (0.002)
worry) 8 (0.002)
religion) 8 (0.002)
unfortunately) 8 (0.002)
afraid_anythe) 8 (0.002)
knew_lead) 8 (0.002)
energy) 8 (0.002)
room) 8 (0.002)
attitude_toward) 8 (0.002)
terrible) 8 (0.002)
moreno) 8 (0.002)
trumpeldor) 8 (0.002)
injury) 8 (0.002)
tells_truth) 8 (0.002)
move_forward) 8 (0.002)
enable) 8 (0.002)
sensitive_environment) 8 (0.002)
persuasion) 7 (0.002)
prize) 7 (0.002)
innovative) 7 (0.002)
agenda) 7 (0.002)
arise) 7 (0.002)
logical) 7 (0.002)
seemed_impossible) 7 (0.002)
burn) 7 (0.002)
suffering) 7 (0.002)
acquire) 7 (0.002)
technology) 7 (0.002)
analysis) 7 (0.002)
donation) 7 (0.002)
director) 7 (0.002)
band) 7 (0.002)
chief) 7 (0.002)
immigration) 7 (0.002)
salient_qualitie) 7 (0.002)
managed_get) 7 (0.002)
mine) 7 (0.002)
capability) 7 (0.002)
antigone) 7 (0.002)
opinionate) 7 (0.002)
discrimination) 7 (0.002)
african_american) 7 (0.002)
welcome) 7 (0.002)
opinionated) 7 (0.002)
morale) 7 (0.002)
painful) 7 (0.002)
police) 7 (0.002)
dog) 7 (0.002)
unusual) 7 (0.002)
cartoon) 7 (0.002)
competition) 7 (0.002)
vast) 7 (0.002)
bring_change) 7 (0.002)
fought) 7 (0.002)
single) 7 (0.002)
financially) 7 (0.002)
syrian) 7 (0.002)
blow) 7 (0.002)
childish) 7 (0.002)
winnie_pooh) 7 (0.002)
many_field) 7 (0.002)
colleague) 7 (0.002)
acts_accorde) 7 (0.002)
recent) 7 (0.002)
debt) 7 (0.002)
suppose) 7 (0.002)
imprison) 7 (0.002)
otherwise) 7 (0.002)
winner) 7 (0.002)
choose_describe) 7 (0.002)
picture) 7 (0.002)
essential) 7 (0.002)
without_doubt) 7 (0.002)
regime) 7 (0.002)
expectation) 7 (0.002)
ghetto) 7 (0.002)
revered_figure) 7 (0.002)
desire_succeed) 7 (0.002)
affinity) 7 (0.002)
adopt) 7 (0.002)
righteousness_way) 7 (0.002)
attentive_ear) 7 (0.002)
disability) 7 (0.002)
democracy) 7 (0.002)
dangerous) 7 (0.002)
trilogy) 7 (0.002)
deny) 7 (0.002)
beauty) 7 (0.002)
certain_the) 7 (0.002)
labor) 7 (0.002)
roi_klein) 7 (0.002)
absolute) 7 (0.002)
coordinator) 7 (0.002)
almost_every) 7 (0.002)
thorough) 7 (0.002)
philosopher) 7 (0.002)
lieutenant_colonel) 7 (0.002)
abraham_father) 7 (0.002)
righteous) 7 (0.002)
pleasant_mannere) 7 (0.002)
height) 7 (0.002)
economic) 7 (0.002)
adult) 7 (0.002)
satisfaction) 7 (0.002)
central) 7 (0.002)
bank) 7 (0.002)
clearly) 7 (0.002)
appoint) 7 (0.002)
excellently) 7 (0.002)
listening) 7 (0.002)
lecturer) 7 (0.002)
smart_educate) 7 (0.002)
neighbor) 7 (0.002)
theory) 7 (0.002)
contract) 7 (0.002)
produce) 7 (0.002)
nevertheless) 7 (0.002)
idealist) 7 (0.002)
major) 7 (0.002)
chase) 7 (0.002)
never_stoppe) 7 (0.002)
retire) 7 (0.002)
laughter) 7 (0.002)
letter) 7 (0.002)
teaching) 7 (0.002)
despite_obstacle) 7 (0.002)
managed_reach) 7 (0.002)
institution) 7 (0.002)
immigrant) 7 (0.002)
limit) 7 (0.002)
closeness) 7 (0.002)
satisfy) 7 (0.002)
dictate) 7 (0.002)
better_future) 7 (0.002)
moshe) 7 (0.002)
friendly) 7 (0.002)
impose) 7 (0.002)
red) 7 (0.002)
join) 7 (0.002)
respectable) 7 (0.002)
even_mean) 7 (0.002)
fairness) 7 (0.002)
state_establishe) 7 (0.002)
anyone_need) 7 (0.002)
deliver) 7 (0.002)
arm) 7 (0.002)
dor) 7 (0.002)
love_land) 7 (0.002)
forest) 7 (0.002)
many_opponent) 7 (0.002)
execute) 7 (0.002)
bless) 7 (0.002)
highest_level) 7 (0.002)
week) 7 (0.002)
general_knowledge) 7 (0.002)
glory) 7 (0.002)
graduate) 7 (0.002)
weakness) 7 (0.002)
flourish) 7 (0.002)
yair) 7 (0.002)
ariel_sharon) 7 (0.002)
depend) 7 (0.002)
island) 7 (0.002)
generosity) 7 (0.002)
recover) 7 (0.002)
war_independence) 7 (0.002)
drag) 7 (0.002)
broadcast) 7 (0.002)
safe) 7 (0.002)
evident) 7 (0.002)
erez_gerstein) 7 (0.002)
scientific) 6 (0.001)
resistance) 6 (0.001)
ned) 6 (0.001)
hatred) 6 (0.001)
lifestyle) 6 (0.001)
loyal_friend) 6 (0.001)
verse) 6 (0.001)
principal) 6 (0.001)
fill) 6 (0.001)
resist) 6 (0.001)
consensus) 6 (0.001)
former_prime) 6 (0.001)
adherence_goal) 6 (0.001)
navigate) 6 (0.001)
ground) 6 (0.001)
demonstration) 6 (0.001)
football_player) 6 (0.001)
spongebob) 6 (0.001)
wealth) 6 (0.001)
pursues_justice) 6 (0.001)
boundary) 6 (0.001)
many_times) 6 (0.001)
managerial) 6 (0.001)
inventor) 6 (0.001)
goals_set) 6 (0.001)
speaker) 6 (0.001)
magician) 6 (0.001)
appropriate) 6 (0.001)
american) 6 (0.001)
einstein) 6 (0.001)
imagination) 6 (0.001)
diverse) 6 (0.001)
discovery) 6 (0.001)
joke) 6 (0.001)
implement) 6 (0.001)
finding) 6 (0.001)
intellect) 6 (0.001)
division) 6 (0.001)
belong) 6 (0.001)
request) 6 (0.001)
amount) 6 (0.001)
lawyer) 6 (0.001)
apart) 6 (0.001)
roman) 6 (0.001)
entrepreneur) 6 (0.001)
gives_feele) 6 (0.001)
food) 6 (0.001)
hospital) 6 (0.001)
extent) 6 (0.001)
continued) 6 (0.001)
pokemon) 6 (0.001)
kind_generous) 6 (0.001)
define) 6 (0.001)
critical) 6 (0.001)
change_mind) 6 (0.001)
dozen) 6 (0.001)
measure) 6 (0.001)
helps_weak) 6 (0.001)
mordechai) 6 (0.001)
tv_serie) 6 (0.001)
range) 6 (0.001)
big_picture) 6 (0.001)
stressful) 6 (0.001)
incredible) 6 (0.001)
fish) 6 (0.001)
leading) 6 (0.001)
let_anythe) 6 (0.001)
mm) 6 (0.001)
space) 6 (0.001)
nurture) 6 (0.001)
whole_nation) 6 (0.001)
literature) 6 (0.001)
knight) 6 (0.001)
existing_situation) 6 (0.001)
target) 6 (0.001)
ball) 6 (0.001)
battery) 6 (0.001)
wing) 6 (0.001)
nonsense) 6 (0.001)
front_audience) 6 (0.001)
compare) 6 (0.001)
nobel_prize) 6 (0.001)
page) 6 (0.001)
analyze) 6 (0.001)
agreement) 6 (0.001)
late_ariel) 6 (0.001)
punish) 6 (0.001)
extraordinarily) 6 (0.001)
old_age) 6 (0.001)
control_situation) 6 (0.001)
mediocrity) 6 (0.001)
please) 6 (0.001)
transmit) 6 (0.001)
moderate) 6 (0.001)
outlook) 6 (0.001)
ultimate) 6 (0.001)
sick) 6 (0.001)
perspective) 6 (0.001)
officers_course) 6 (0.001)
feet_ground) 6 (0.001)
determination_adherence) 6 (0.001)
thinking_outside) 6 (0.001)
sin) 6 (0.001)
punishment) 6 (0.001)
capture) 6 (0.001)
rationale) 6 (0.001)
gift) 6 (0.001)
conscience) 6 (0.001)
stuck) 6 (0.001)
preparatory) 6 (0.001)
prisoner) 6 (0.001)
bitter) 6 (0.001)
persecute) 6 (0.001)
sage) 6 (0.001)
sharpness) 6 (0.001)
air_force) 6 (0.001)
heavy) 6 (0.001)
druze) 6 (0.001)
enterprising) 6 (0.001)
daughter) 6 (0.001)
reconnaissance) 6 (0.001)
association) 6 (0.001)
integrity) 6 (0.001)
balanced) 6 (0.001)
economic_situation) 6 (0.001)
destine) 6 (0.001)
reject) 6 (0.001)
striving_contact) 6 (0.001)
property) 6 (0.001)
capacity) 6 (0.001)
secretly) 6 (0.001)
protection) 6 (0.001)
high_tech) 6 (0.001)
relevant) 6 (0.001)
innovation) 6 (0.001)
cancer) 6 (0.001)
objection) 6 (0.001)
quick) 6 (0.001)
activate) 6 (0.001)
seems_impossible) 6 (0.001)
every_morne) 6 (0.001)
mahatma_gandhi) 6 (0.001)
biography) 6 (0.001)
courageous) 6 (0.001)
brigadier_general) 6 (0.001)
object_admiration) 6 (0.001)
mentally_physically) 6 (0.001)
impression) 6 (0.001)
calmness) 6 (0.001)
pride) 6 (0.001)
noise) 6 (0.001)
psalm) 6 (0.001)
adherence_purpose) 6 (0.001)
advise) 6 (0.001)
get_better) 6 (0.001)
possess) 6 (0.001)
plant) 6 (0.001)
roi) 6 (0.001)
department) 6 (0.001)
restraint) 6 (0.001)
relaxed) 6 (0.001)
pre) 6 (0.001)
hobbit) 6 (0.001)
preferred) 6 (0.001)
giant) 6 (0.001)
performance) 6 (0.001)
shadow) 6 (0.001)
rely) 6 (0.001)
golden) 6 (0.001)
erez) 6 (0.001)
every_day) 6 (0.001)
unrealistic) 6 (0.001)
suitable) 6 (0.001)
possibility) 6 (0.001)
sing) 6 (0.001)
cousin) 6 (0.001)
bold) 6 (0.001)
knesset) 6 (0.001)
take_action) 6 (0.001)
hardly) 6 (0.001)
permanent) 6 (0.001)
century) 6 (0.001)
knows_speak) 6 (0.001)
poet) 6 (0.001)
humility_modesty) 6 (0.001)
faculty) 6 (0.001)
communicate) 6 (0.001)
arrogance) 6 (0.001)
battalion) 6 (0.001)
equal_right) 6 (0.001)
opposite) 6 (0.001)
trample) 6 (0.001)
establishing_state) 6 (0.001)
hospitality) 6 (0.001)
stern) 6 (0.001)
ann) 6 (0.001)
uses_power) 6 (0.001)
abuse) 6 (0.001)
credibility) 6 (0.001)
hercule) 6 (0.001)
scholar) 6 (0.001)
priority) 6 (0.001)
secular) 6 (0.001)
contribution_country) 6 (0.001)
given_moment) 6 (0.001)
aspired) 6 (0.001)
superior) 6 (0.001)
breakthrough) 6 (0.001)
central_figure) 6 (0.001)
emanuel) 6 (0.001)
full_sense) 6 (0.001)
everywhere) 6 (0.001)
silent) 6 (0.001)
building) 6 (0.001)
object) 6 (0.001)
rigid) 6 (0.001)
accept_criticism) 6 (0.001)
average) 5 (0.001)
mathematician) 5 (0.001)
human_right) 5 (0.001)
god) 5 (0.001)
napoleon_bonaparte) 5 (0.001)
humiliate) 5 (0.001)
provoke) 5 (0.001)
social_abilitie) 5 (0.001)
without_consideration) 5 (0.001)
certain_goal) 5 (0.001)
pave) 5 (0.001)
code) 5 (0.001)
many_areas) 5 (0.001)
stephen_hawke) 5 (0.001)
jewish_community) 5 (0.001)
grace) 5 (0.001)
thoroughness) 5 (0.001)
ender) 5 (0.001)
stone) 5 (0.001)
sympathy) 5 (0.001)
one_founder) 5 (0.001)
committed) 5 (0.001)
muscular) 5 (0.001)
sophistication) 5 (0.001)
betray) 5 (0.001)
violent) 5 (0.001)
democratic) 5 (0.001)
cooperation) 5 (0.001)
smallest_detail) 5 (0.001)
solely) 5 (0.001)
neglect) 5 (0.001)
modern) 5 (0.001)
responsive) 5 (0.001)
self_evident) 5 (0.001)
slowly) 5 (0.001)
interfere) 5 (0.001)
accompanie) 5 (0.001)
aunt) 5 (0.001)
maybe) 5 (0.001)
common_sense) 5 (0.001)
masse) 5 (0.001)
middle_age) 5 (0.001)
pragmatic) 5 (0.001)
minute) 5 (0.001)
came_mind) 5 (0.001)
thoroughly) 5 (0.001)
helps_nee) 5 (0.001)
conference) 5 (0.001)
john_snow) 5 (0.001)
reckless) 5 (0.001)
sde_boker) 5 (0.001)
bury) 5 (0.001)
quarrel) 5 (0.001)
writing) 5 (0.001)
superpower) 5 (0.001)
tradition) 5 (0.001)
tired) 5 (0.001)
religion_race) 5 (0.001)
empathetic) 5 (0.001)
strive_excellence) 5 (0.001)
expand) 5 (0.001)
learns_mistake) 5 (0.001)
due_fact) 5 (0.001)
definitely) 5 (0.001)
without_hurte) 5 (0.001)
patriotism) 5 (0.001)
tunnel) 5 (0.001)
sophisticated) 5 (0.001)
crack) 5 (0.001)
teamwork) 5 (0.001)
ice) 5 (0.001)
difficult_condition) 5 (0.001)
publicity) 5 (0.001)
purposeful) 5 (0.001)
stranger) 5 (0.001)
contribute_community) 5 (0.001)
leverage) 5 (0.001)
compete) 5 (0.001)
nuclear) 5 (0.001)
origin) 5 (0.001)
meter) 5 (0.001)
resign) 5 (0.001)
persevered) 5 (0.001)
integrate) 5 (0.001)
cultivate) 5 (0.001)
nitzan) 5 (0.001)
operate) 5 (0.001)
right_wrong) 5 (0.001)
discern) 5 (0.001)
tribe) 5 (0.001)
reason_choice) 5 (0.001)
maneuver) 5 (0.001)
world_champion) 5 (0.001)
address) 5 (0.001)
station) 5 (0.001)
truth_end) 5 (0.001)
comrade) 5 (0.001)
early_age) 5 (0.001)
learn_improve) 5 (0.001)
hang) 5 (0.001)
foot) 5 (0.001)
according_storie) 5 (0.001)
olympic) 5 (0.001)
silence) 5 (0.001)
difficult_time) 5 (0.001)
sense_security) 5 (0.001)
delusional) 5 (0.001)
believes_righteousness) 5 (0.001)
fate) 5 (0.001)
root) 5 (0.001)
though) 5 (0.001)
make_difficult) 5 (0.001)
visible) 5 (0.001)
dilemma) 5 (0.001)
cry) 5 (0.001)
concern_individual) 5 (0.001)
voluntarily) 5 (0.001)
significantly) 5 (0.001)
consciousness) 5 (0.001)
infinite) 5 (0.001)
differentiate) 5 (0.001)
raises_head) 5 (0.001)
ofer) 5 (0.001)
oscar_schindl) 5 (0.001)
disabled) 5 (0.001)
tennis) 5 (0.001)
comfort) 5 (0.001)
battle_goliath) 5 (0.001)
contributes_environment) 5 (0.001)
sorry) 5 (0.001)
remember_name) 5 (0.001)
belief_righteousness) 5 (0.001)
kibbutz) 5 (0.001)
ugly) 5 (0.001)
talente) 5 (0.001)
reserve) 5 (0.001)
journalist) 5 (0.001)
clark_kent) 5 (0.001)
careful) 5 (0.001)
biblical) 5 (0.001)
separate) 5 (0.001)
delicacy) 5 (0.001)
sad) 5 (0.001)
excited) 5 (0.001)
regiment) 5 (0.001)
note) 5 (0.001)
fine) 5 (0.001)
patriotic) 5 (0.001)
every_opportunity) 5 (0.001)
get_angry) 5 (0.001)
israel_egypt) 5 (0.001)
faithful) 5 (0.001)
guest) 5 (0.001)
saw) 5 (0.001)
always_looking) 5 (0.001)
went) 5 (0.001)
exile) 5 (0.001)
change_existe) 5 (0.001)
creative_thinking) 5 (0.001)
farmer) 5 (0.001)
stable) 5 (0.001)
head_shoulder) 5 (0.001)
orphan) 5 (0.001)
groundbreaking) 5 (0.001)
squadron) 5 (0.001)
trainee) 5 (0.001)
legend) 5 (0.001)
precisely) 5 (0.001)
stand_ground) 5 (0.001)
qualitie) 5 (0.001)
serious_neede) 5 (0.001)
hit) 5 (0.001)
thief) 5 (0.001)
salary) 5 (0.001)
learn_mistake) 5 (0.001)
openness) 5 (0.001)
cynicism) 5 (0.001)
contradict) 5 (0.001)
impressed) 5 (0.001)
peace_agreement) 5 (0.001)
concern_detail) 5 (0.001)
know_personally) 5 (0.001)
humble_quiet) 5 (0.001)
resourceful) 5 (0.001)
planning) 5 (0.001)
perceived_eye) 5 (0.001)
pattern) 5 (0.001)
gate) 5 (0.001)
heroically) 5 (0.001)
tens_thousand) 5 (0.001)
idealistic) 5 (0.001)
better_place) 5 (0.001)
right_we) 5 (0.001)
jabotinsky) 5 (0.001)
strong_physically) 5 (0.001)
firmly) 5 (0.001)
flock) 5 (0.001)
former_basketball) 5 (0.001)
car) 5 (0.001)
smile_face) 5 (0.001)
martin_luth) 5 (0.001)
toughness) 5 (0.001)
pleasure) 5 (0.001)
competitive) 5 (0.001)
qualities_characterize) 5 (0.001)
compassionate) 5 (0.001)
president_united) 5 (0.001)
military_political) 5 (0.001)
value_base) 5 (0.001)
goliath) 5 (0.001)
daring) 5 (0.001)
disaster) 5 (0.001)
likes_help) 5 (0.001)
dignity) 5 (0.001)
strategist) 5 (0.001)
size) 5 (0.001)
optimal) 5 (0.001)
requires_lot) 5 (0.001)
ignorance) 5 (0.001)
ensure) 5 (0.001)
find_solution) 5 (0.001)
literary_imaginary) 5 (0.001)
super) 5 (0.001)
wheel) 5 (0.001)
anti) 5 (0.001)
assaf) 5 (0.001)
stand_behind) 5 (0.001)
somewhere) 5 (0.001)
perfectly) 5 (0.001)
year_service) 5 (0.001)
rambam) 5 (0.001)
flag) 5 (0.001)
complicated) 5 (0.001)
tent) 5 (0.001)
meaning) 5 (0.001)
wave) 5 (0.001)
threaten) 5 (0.001)
directly) 5 (0.001)
carlebach) 5 (0.001)
comes_mind) 5 (0.001)
problematic) 5 (0.001)
restrain) 5 (0.001)
trend) 5 (0.001)
gentleness) 5 (0.001)
managed_bre) 5 (0.001)
inferior) 5 (0.001)
medium) 5 (0.001)
revenge) 5 (0.001)
worm) 5 (0.001)
emotional) 5 (0.001)
th) 5 (0.001)
undoubtedly) 5 (0.001)
pretty) 5 (0.001)
