id, t0, t1, t2, t3, t4, t5, t6, t7, t8, t9, Officer, DAPAR, TZADAK, MAVDAK1, MAVDAK2, COMPLETED, EXCEL, GRADE, SOCIO_TIRONUT, SOCIO_PIKUD
13781087, 0.004, 0.004, 0.004, 0.273, 0.004, 0.465, 0.004, 0.004, 0.235, 0.004, 90.0, 34.0, 3.0, , 1, 0, 89.0, 0.0, 19.0
13781154, 0.008, 0.008, 0.469, 0.008, 0.008, 0.392, 0.008, 0.008, 0.008, 0.085, 60.0, 25.0, 3.0, , 1, 0, 87.0, 39.0, 
13781496, 0.008, 0.342, 0.008, 0.008, 0.092, 0.425, 0.008, 0.092, 0.008, 0.008, 70.0, 33.0, 5.0, , 1, 0, 90.0, 50.0, 50.0
13781531, 0.003, 0.035, 0.552, 0.261, 0.003, 0.003, 0.132, 0.003, 0.003, 0.003, 80.0, 30.0, 4.0, , 1, 0, 88.0, 21.0, 50.0
13782140, 0.232, 0.005, 0.005, 0.141, 0.005, 0.005, 0.005, 0.005, 0.414, 0.186, 90.0, 33.0, 4.0, , 1, 0, 79.0, 67.0, 11.0
13782413, 0.196, 0.004, 0.427, 0.350, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 40.0, 35.0, 5.0, , 1, 0, 85.0, 47.0, 46.0
13782606, 0.175, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.758, 70.0, 32.0, 5.0, , 1, 0, 86.0, 90.0, 88.0
13782717, 0.003, 0.003, 0.519, 0.068, 0.003, 0.100, 0.003, 0.132, 0.003, 0.165, 50.0, 32.0, , 94.0, 1, 0, 91.0, 50.0, 
13782731, 0.005, 0.100, 0.005, 0.100, 0.005, 0.195, 0.195, 0.005, 0.005, 0.386, 70.0, 35.0, 5.0, , 1, 0, 86.0, 33.0, 13.0
13783049, 0.340, 0.007, 0.007, 0.007, 0.007, 0.207, 0.007, 0.007, 0.340, 0.073, 70.0, 27.0, 4.0, , 0, 0, , , 23.0
13783561, 0.003, 0.003, 0.003, 0.003, 0.529, 0.003, 0.003, 0.371, 0.029, 0.055, 70.0, 32.0, 5.0, , 1, 0, 85.0, 35.0, 67.0
13783738, 0.003, 0.003, 0.003, 0.165, 0.003, 0.423, 0.390, 0.003, 0.003, 0.003, 80.0, 32.0, 4.0, , 1, 0, 91.0, , 8.0
13783754, 0.003, 0.062, 0.003, 0.268, 0.062, 0.444, 0.003, 0.150, 0.003, 0.003, 80.0, 28.0, 4.0, , 1, 0, 88.0, , 
13783834, 0.048, 0.004, 0.004, 0.004, 0.004, 0.048, 0.004, 0.874, 0.004, 0.004, 70.0, 28.0, 6.0, , 1, 0, 83.0, 89.0, 99.0
13783874, 0.003, 0.111, 0.111, 0.003, 0.003, 0.462, 0.219, 0.057, 0.003, 0.030, 80.0, 28.0, 4.0, , 1, 0, 81.0, 0.0, 
13784145, 0.003, 0.117, 0.003, 0.489, 0.031, 0.003, 0.060, 0.003, 0.003, 0.289, 60.0, 34.0, 6.0, , 1, 0, 82.0, , 83.0
13784702, 0.055, 0.766, 0.003, 0.003, 0.003, 0.003, 0.003, 0.055, 0.108, 0.003, 50.0, 27.0, 5.0, , 0, 0, , 0.0, 9.0
13784822, 0.079, 0.007, 0.293, 0.079, 0.007, 0.007, 0.150, 0.007, 0.364, 0.007, 50.0, 28.0, 3.0, , 1, 0, 86.0, 41.0, 58.0
13784835, 0.003, 0.124, 0.367, 0.003, 0.094, 0.367, 0.003, 0.003, 0.033, 0.003, 70.0, 27.0, 7.0, , 1, 0, 75.0, , 17.0
13785316, 0.002, 0.002, 0.002, 0.177, 0.002, 0.627, 0.002, 0.177, 0.002, 0.002, 60.0, 34.0, 5.0, , 1, 1, 90.0, 41.0, 
13785735, 0.100, 0.009, 0.100, 0.009, 0.100, 0.373, 0.009, 0.009, 0.282, 0.009, 60.0, 28.0, 4.0, , 0, 0, , , 39.0
13786149, 0.003, 0.003, 0.003, 0.062, 0.003, 0.003, 0.121, 0.444, 0.003, 0.356, 80.0, 32.0, 3.0, , 1, 0, 86.0, 39.0, 50.0
13786151, 0.088, 0.004, 0.004, 0.088, 0.046, 0.004, 0.004, 0.004, 0.004, 0.754, 90.0, 33.0, 4.0, , 1, 0, 85.0, , 
13786218, 0.004, 0.004, 0.222, 0.526, 0.004, 0.004, 0.004, 0.222, 0.004, 0.004, 60.0, 31.0, 6.0, , 1, 0, 83.0, 20.0, 
13786249, 0.004, 0.004, 0.235, 0.658, 0.004, 0.004, 0.004, 0.042, 0.042, 0.004, 70.0, 27.0, 3.0, , 0, 0, , 22.0, 
13786308, 0.004, 0.004, 0.046, 0.004, 0.004, 0.462, 0.296, 0.171, 0.004, 0.004, 50.0, 28.0, 5.0, , 1, 1, 90.0, 29.0, 
13786433, 0.004, 0.004, 0.164, 0.004, 0.004, 0.804, 0.004, 0.004, 0.004, 0.004, 60.0, 27.0, 6.0, , 1, 0, 87.0, 48.0, 85.0
13786876, 0.448, 0.152, 0.004, 0.004, 0.004, 0.078, 0.263, 0.004, 0.004, 0.041, 60.0, 33.0, 7.0, , 1, 0, 82.0, 65.0, 82.0
13787028, 0.006, 0.653, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.300, 60.0, 34.0, 4.0, , 1, 0, 81.0, 30.0, 32.0
13787467, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.081, 0.350, 0.542, 0.004, 70.0, 26.0, 5.0, , 1, 0, 83.0, 71.0, 81.0
13787476, 0.175, 0.008, 0.008, 0.425, 0.008, 0.008, 0.008, 0.092, 0.258, 0.008, 60.0, 39.0, 3.0, , 1, 0, 91.0, 64.0, 63.0
13787646, 0.003, 0.179, 0.003, 0.003, 0.003, 0.062, 0.738, 0.003, 0.003, 0.003, 60.0, 26.0, 4.0, , 1, 0, 77.0, 21.0, 20.0
13788316, 0.013, 0.138, 0.138, 0.013, 0.138, 0.513, 0.013, 0.013, 0.013, 0.013, 50.0, 28.0, 4.0, , 1, 0, 82.0, 76.0, 74.0
13788733, 0.029, 0.029, 0.003, 0.003, 0.161, 0.003, 0.029, 0.713, 0.029, 0.003, 80.0, 33.0, 7.0, , 1, 0, 88.0, 10.0, 28.0
13788963, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.775, 40.0, 25.0, 3.0, , 1, 0, 86.0, 55.0, 81.0
13789071, 0.009, 0.555, 0.009, 0.009, 0.009, 0.009, 0.282, 0.009, 0.100, 0.009, 60.0, 32.0, 5.0, , 1, 0, 93.0, 57.0, 69.0
13790070, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.936, 60.0, 35.0, 5.0, , 1, 0, , 35.0, 79.0
13791307, 0.128, 0.034, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.816, 60.0, 33.0, 5.0, , 1, 0, 79.0, , 11.0
13791624, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.007, 0.721, 0.221, 0.007, 40.0, 31.0, , 93.0, 1, 0, 77.0, 17.0, 11.0
13792172, 0.003, 0.470, 0.303, 0.070, 0.003, 0.003, 0.137, 0.003, 0.003, 0.003, 80.0, 28.0, 3.0, , 1, 0, 72.0, 3.0, 0.0
13817580, 0.003, 0.784, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.191, 0.003, 50.0, 33.0, 5.0, , 0, 0, , 8.0, 13.0
13817685, 0.005, 0.005, 0.216, 0.005, 0.005, 0.005, 0.005, 0.268, 0.005, 0.479, 70.0, 29.0, 3.0, , 1, 0, 77.0, 6.0, 91.0
13817862, 0.003, 0.030, 0.003, 0.003, 0.030, 0.922, 0.003, 0.003, 0.003, 0.003, 70.0, 28.0, 3.0, , 1, 0, 81.0, 45.0, 50.0
13817914, 0.003, 0.003, 0.137, 0.003, 0.037, 0.803, 0.003, 0.003, 0.003, 0.003, 80.0, 30.0, 4.0, , 1, 0, 83.0, 20.0, 18.0
13817935, 0.003, 0.003, 0.417, 0.383, 0.107, 0.038, 0.038, 0.003, 0.003, 0.003, 70.0, 31.0, 6.0, , 1, 0, , , 33.0
13818025, 0.003, 0.253, 0.053, 0.003, 0.003, 0.003, 0.053, 0.003, 0.253, 0.378, 80.0, 28.0, 6.0, , 1, 0, 83.0, 52.0, 61.0
13818081, 0.003, 0.197, 0.003, 0.003, 0.419, 0.003, 0.003, 0.336, 0.031, 0.003, 50.0, 31.0, 7.0, , 1, 0, 86.0, 16.0, 25.0
13818123, 0.003, 0.003, 0.003, 0.003, 0.030, 0.597, 0.030, 0.327, 0.003, 0.003, 60.0, 28.0, 4.0, , 0, 0, , , 0.0
13818183, 0.103, 0.003, 0.037, 0.303, 0.037, 0.070, 0.003, 0.103, 0.337, 0.003, 60.0, 27.0, 4.0, , 1, 0, 78.0, 45.0, 37.0
13818214, 0.163, 0.005, 0.005, 0.689, 0.005, 0.058, 0.005, 0.058, 0.005, 0.005, 50.0, 30.0, 5.0, , 1, 0, 87.0, 74.0, 92.0
13818235, 0.005, 0.005, 0.005, 0.005, 0.005, 0.555, 0.005, 0.405, 0.005, 0.005, 90.0, 28.0, 5.0, , 1, 0, 83.0, , 21.0
13818608, 0.006, 0.319, 0.006, 0.131, 0.006, 0.006, 0.194, 0.006, 0.131, 0.194, 40.0, 27.0, , 93.0, 1, 0, 79.0, 52.0, 33.0
13818612, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.486, 0.452, 0.003, 0.038, 60.0, 33.0, 5.0, , 1, 0, 82.0, 93.0, 33.0
13818736, 0.004, 0.483, 0.048, 0.004, 0.135, 0.004, 0.178, 0.091, 0.004, 0.048, 70.0, 35.0, 4.0, , 1, 0, 80.0, , 50.0
13818846, 0.128, 0.003, 0.003, 0.003, 0.659, 0.003, 0.066, 0.034, 0.066, 0.034, 70.0, 32.0, 3.0, , 1, 0, 85.0, 99.0, 79.0
13819056, 0.028, 0.077, 0.003, 0.102, 0.102, 0.403, 0.003, 0.277, 0.003, 0.003, 90.0, , 6.0, , 1, 0, 80.0, 22.0, 58.0
13819088, 0.004, 0.004, 0.218, 0.039, 0.004, 0.575, 0.004, 0.146, 0.004, 0.004, 60.0, 27.0, 4.0, , 1, 0, 82.0, , 70.0
13819132, 0.003, 0.003, 0.062, 0.003, 0.032, 0.326, 0.003, 0.003, 0.003, 0.562, 90.0, 27.0, 5.0, , 1, 0, 91.0, 45.0, 83.0
13819158, 0.427, 0.081, 0.004, 0.158, 0.004, 0.158, 0.158, 0.004, 0.004, 0.004, 60.0, 30.0, 5.0, , 1, 0, 70.0, 0.0, 7.0
13819198, 0.003, 0.279, 0.003, 0.141, 0.003, 0.003, 0.038, 0.003, 0.003, 0.521, 60.0, 34.0, 6.0, , 1, 0, 90.0, 44.0, 70.0
13819204, 0.006, 0.006, 0.069, 0.131, 0.006, 0.756, 0.006, 0.006, 0.006, 0.006, 70.0, 34.0, 4.0, , 1, 0, 80.0, 39.0, 73.0
13819233, 0.004, 0.004, 0.924, 0.044, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 60.0, 25.0, 4.0, , 1, 0, 81.0, , 21.0
13819968, 0.003, 0.356, 0.091, 0.326, 0.003, 0.003, 0.003, 0.032, 0.179, 0.003, 90.0, 27.0, 6.0, , 1, 0, 78.0, 16.0, 8.0
13820086, 0.006, 0.117, 0.394, 0.006, 0.006, 0.394, 0.006, 0.061, 0.006, 0.006, 60.0, 29.0, 4.0, , 0, 0, , 25.0, 29.0
13820579, 0.002, 0.024, 0.047, 0.002, 0.002, 0.447, 0.469, 0.002, 0.002, 0.002, 50.0, 36.0, 2.0, , 1, 0, 87.0, 14.0, 13.0
13820651, 0.004, 0.004, 0.004, 0.004, 0.004, 0.337, 0.004, 0.004, 0.004, 0.629, 60.0, 37.0, 7.0, , 1, 0, 86.0, , 64.0
13820702, 0.004, 0.004, 0.004, 0.361, 0.004, 0.039, 0.004, 0.004, 0.575, 0.004, 90.0, 24.0, 3.0, , 1, 0, 70.0, 5.0, 24.0
13821290, 0.003, 0.003, 0.034, 0.003, 0.003, 0.566, 0.003, 0.128, 0.066, 0.191, 60.0, 30.0, 3.0, , 1, 0, 81.0, 9.0, 7.0
13821482, 0.003, 0.003, 0.003, 0.003, 0.003, 0.489, 0.403, 0.089, 0.003, 0.003, 80.0, 33.0, 5.0, , 1, 0, 86.0, 35.0, 15.0
13821555, 0.003, 0.003, 0.094, 0.761, 0.064, 0.003, 0.003, 0.003, 0.003, 0.064, 50.0, 31.0, 4.0, , 1, 0, 78.0, 11.0, 31.0
13821626, 0.178, 0.004, 0.091, 0.004, 0.004, 0.657, 0.048, 0.004, 0.004, 0.004, 70.0, 25.0, 5.0, , 1, 0, 82.0, 25.0, 67.0
13821691, 0.003, 0.068, 0.100, 0.294, 0.003, 0.003, 0.003, 0.003, 0.003, 0.519, 90.0, 32.0, 7.0, , 1, 0, 88.0, 67.0, 61.0
13821859, 0.004, 0.004, 0.657, 0.004, 0.004, 0.004, 0.265, 0.004, 0.048, 0.004, 60.0, 31.0, 2.0, , 1, 0, 86.0, 31.0, 63.0
13822020, 0.003, 0.209, 0.356, 0.003, 0.062, 0.062, 0.238, 0.003, 0.062, 0.003, 70.0, 27.0, 4.0, , 1, 0, 92.0, 14.0, 72.0
13822150, 0.007, 0.150, 0.007, 0.007, 0.007, 0.007, 0.579, 0.079, 0.150, 0.007, 80.0, 26.0, 4.0, , 1, 0, 80.0, 63.0, 93.0
13822222, 0.004, 0.504, 0.004, 0.289, 0.004, 0.004, 0.004, 0.039, 0.004, 0.146, 70.0, 29.0, 4.0, , 1, 0, 81.0, , 53.0
13822615, 0.003, 0.003, 0.003, 0.003, 0.231, 0.003, 0.003, 0.431, 0.317, 0.003, 90.0, 29.0, 4.0, , 1, 0, 78.0, 28.0, 31.0
13822728, 0.008, 0.008, 0.008, 0.008, 0.085, 0.008, 0.008, 0.777, 0.085, 0.008, 60.0, 31.0, 5.0, , 1, 0, 76.0, 29.0, 18.0
13822750, 0.003, 0.030, 0.030, 0.003, 0.003, 0.489, 0.246, 0.192, 0.003, 0.003, 80.0, 35.0, 4.0, , 1, 0, 82.0, , 50.0
13822790, 0.032, 0.062, 0.003, 0.003, 0.003, 0.003, 0.297, 0.591, 0.003, 0.003, 60.0, 29.0, 4.0, , 1, 0, 79.0, 44.0, 60.0
13823296, 0.034, 0.003, 0.003, 0.191, 0.066, 0.003, 0.003, 0.691, 0.003, 0.003, 60.0, , 5.0, , 1, 0, 87.0, 11.0, 21.0
13823490, 0.005, 0.005, 0.338, 0.005, 0.338, 0.005, 0.005, 0.290, 0.005, 0.005, 60.0, 24.0, 4.0, , 0, 0, , 4.0, 6.0
13823534, 0.007, 0.007, 0.007, 0.007, 0.007, 0.607, 0.007, 0.007, 0.073, 0.273, 70.0, 25.0, 2.0, , 0, 0, , 0.0, 
13823802, 0.003, 0.316, 0.003, 0.003, 0.003, 0.128, 0.472, 0.003, 0.066, 0.003, 90.0, 26.0, 3.0, , 1, 0, 81.0, 56.0, 35.0
13823834, 0.004, 0.004, 0.189, 0.004, 0.004, 0.559, 0.004, 0.004, 0.004, 0.226, 50.0, 27.0, 5.0, , 0, 0, , , 11.0
13824254, 0.005, 0.005, 0.005, 0.005, 0.005, 0.163, 0.268, 0.005, 0.005, 0.532, 60.0, 25.0, 5.0, , 1, 0, 78.0, 24.0, 18.0
13824299, 0.005, 0.005, 0.205, 0.255, 0.005, 0.005, 0.005, 0.005, 0.105, 0.405, 70.0, 32.0, 5.0, , 1, 1, 86.0, 33.0, 43.0
13824711, 0.586, 0.003, 0.253, 0.003, 0.114, 0.003, 0.031, 0.003, 0.003, 0.003, 60.0, 29.0, 3.0, , 1, 0, 82.0, 31.0, 69.0
13824939, 0.009, 0.009, 0.009, 0.009, 0.009, 0.100, 0.373, 0.464, 0.009, 0.009, 60.0, 29.0, 2.0, , 1, 0, 80.0, 71.0, 63.0
13825427, 0.033, 0.003, 0.003, 0.427, 0.064, 0.003, 0.094, 0.003, 0.003, 0.367, 70.0, 29.0, 4.0, , 1, 0, 80.0, 59.0, 
13825499, 0.003, 0.003, 0.003, 0.370, 0.003, 0.603, 0.003, 0.003, 0.003, 0.003, 70.0, 33.0, 5.0, , 0, 0, , 14.0, 11.0
13825536, 0.103, 0.103, 0.003, 0.003, 0.603, 0.003, 0.003, 0.137, 0.037, 0.003, 60.0, , 4.0, , 1, 0, 84.0, 61.0, 69.0
13826009, 0.004, 0.004, 0.388, 0.042, 0.004, 0.004, 0.042, 0.427, 0.081, 0.004, 80.0, 33.0, 6.0, , 1, 0, 83.0, 5.0, 0.0
13826246, 0.003, 0.003, 0.124, 0.003, 0.033, 0.336, 0.064, 0.427, 0.003, 0.003, 60.0, 33.0, 3.0, , 1, 0, 74.0, , 29.0
13826744, 0.004, 0.004, 0.004, 0.204, 0.004, 0.604, 0.004, 0.044, 0.124, 0.004, 50.0, 27.0, 4.0, , 1, 0, 77.0, 59.0, 43.0
13826882, 0.150, 0.007, 0.150, 0.293, 0.079, 0.007, 0.007, 0.007, 0.293, 0.007, 60.0, 32.0, 6.0, , 1, 0, 80.0, , 0.0
13827071, 0.276, 0.155, 0.033, 0.094, 0.003, 0.003, 0.003, 0.003, 0.003, 0.427, 90.0, 34.0, 4.0, , 1, 0, 83.0, , 33.0
13827683, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.131, 0.819, 0.006, 0.006, 70.0, 32.0, 5.0, , 1, 0, 84.0, , 20.0
13827703, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.955, 0.005, 0.005, 80.0, 26.0, 5.0, , 1, 0, 71.0, 30.0, 14.0
13827725, 0.003, 0.409, 0.003, 0.472, 0.066, 0.003, 0.034, 0.003, 0.003, 0.003, 70.0, , 3.0, , 1, 0, 87.0, 18.0, 7.0
13828081, 0.003, 0.003, 0.159, 0.066, 0.347, 0.097, 0.316, 0.003, 0.003, 0.003, 60.0, 28.0, 5.0, , 1, 0, 84.0, 29.0, 69.0
13828127, 0.003, 0.117, 0.003, 0.260, 0.603, 0.003, 0.003, 0.003, 0.003, 0.003, 70.0, 27.0, 4.0, , 1, 0, 86.0, , 0.0
13828180, 0.073, 0.007, 0.007, 0.607, 0.207, 0.007, 0.007, 0.007, 0.007, 0.073, 70.0, 26.0, 4.0, , 1, 0, 79.0, 42.0, 56.0
13828532, 0.159, 0.003, 0.003, 0.159, 0.472, 0.003, 0.097, 0.097, 0.003, 0.003, 60.0, , 5.0, , 0, 0, , 31.0, 33.0
13828674, 0.003, 0.003, 0.003, 0.003, 0.055, 0.924, 0.003, 0.003, 0.003, 0.003, 70.0, 34.0, 3.0, , 1, 0, 90.0, 17.0, 48.0
13828896, 0.003, 0.239, 0.082, 0.108, 0.055, 0.055, 0.213, 0.239, 0.003, 0.003, 80.0, 32.0, 5.0, , 1, 0, 77.0, 24.0, 12.0
13828912, 0.003, 0.003, 0.086, 0.003, 0.447, 0.142, 0.003, 0.003, 0.308, 0.003, 70.0, 29.0, 4.0, , 1, 0, 79.0, 47.0, 0.0
13828983, 0.003, 0.003, 0.031, 0.003, 0.203, 0.003, 0.003, 0.003, 0.603, 0.146, 90.0, 35.0, 4.0, , 1, 0, 86.0, 13.0, 19.0
13829016, 0.003, 0.159, 0.316, 0.003, 0.003, 0.159, 0.284, 0.066, 0.003, 0.003, 60.0, 30.0, 5.0, , 1, 0, 84.0, , 70.0
13829130, 0.117, 0.574, 0.003, 0.003, 0.003, 0.174, 0.060, 0.003, 0.060, 0.003, 70.0, 27.0, 6.0, , 1, 0, 82.0, 56.0, 22.0
13829219, 0.117, 0.506, 0.006, 0.061, 0.006, 0.006, 0.006, 0.006, 0.006, 0.283, 70.0, 29.0, 5.0, , 1, 0, 79.0, 14.0, 8.0
13829262, 0.004, 0.004, 0.004, 0.337, 0.004, 0.522, 0.004, 0.041, 0.078, 0.004, 70.0, 25.0, 4.0, , 1, 0, 84.0, 61.0, 72.0
13829277, 0.103, 0.003, 0.137, 0.003, 0.170, 0.370, 0.137, 0.003, 0.070, 0.003, 80.0, 25.0, 3.0, , 1, 0, 81.0, 43.0, 44.0
13829596, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.359, 0.065, 0.535, 70.0, 33.0, 3.0, , 1, 0, 86.0, 8.0, 0.0
13829725, 0.004, 0.081, 0.004, 0.004, 0.004, 0.542, 0.004, 0.004, 0.042, 0.312, 60.0, 26.0, 5.0, , 1, 0, 78.0, 6.0, 48.0
13829764, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.570, 0.396, 0.004, 70.0, 39.0, 6.0, , 1, 1, 88.0, 46.0, 33.0
13829776, 0.003, 0.179, 0.003, 0.385, 0.003, 0.003, 0.326, 0.032, 0.062, 0.003, 90.0, 27.0, 5.0, , 1, 0, 75.0, 38.0, 7.0
13829948, 0.004, 0.004, 0.374, 0.115, 0.004, 0.041, 0.004, 0.004, 0.004, 0.448, 60.0, , 5.0, , 1, 0, 80.0, 0.0, 0.0
13830462, 0.006, 0.006, 0.006, 0.006, 0.065, 0.006, 0.006, 0.829, 0.006, 0.065, 80.0, 28.0, 5.0, , 1, 0, 72.0, 48.0, 36.0
13830491, 0.004, 0.189, 0.226, 0.004, 0.004, 0.448, 0.004, 0.004, 0.004, 0.115, 40.0, 34.0, 3.0, , 1, 0, 76.0, , 33.0
13830536, 0.003, 0.003, 0.003, 0.003, 0.281, 0.364, 0.003, 0.142, 0.003, 0.197, 70.0, 33.0, 5.0, , 1, 0, 82.0, 22.0, 
13830671, 0.085, 0.546, 0.008, 0.008, 0.008, 0.162, 0.008, 0.008, 0.008, 0.162, 70.0, 24.0, 2.0, , 0, 0, , 29.0, 32.0
13830884, 0.003, 0.003, 0.003, 0.003, 0.297, 0.003, 0.209, 0.297, 0.179, 0.003, 70.0, 34.0, 5.0, , 1, 0, 68.0, , 0.0
13830905, 0.004, 0.004, 0.284, 0.004, 0.004, 0.004, 0.004, 0.244, 0.444, 0.004, 50.0, , 3.0, , 1, 0, 75.0, 47.0, 
13830978, 0.007, 0.221, 0.007, 0.007, 0.007, 0.650, 0.079, 0.007, 0.007, 0.007, 70.0, 24.0, 4.0, , 1, 0, 82.0, 10.0, 4.0
13831133, 0.011, 0.900, 0.011, 0.011, 0.011, 0.011, 0.011, 0.011, 0.011, 0.011, 70.0, 30.0, 3.0, , 1, 0, 81.0, 70.0, 18.0
13831441, 0.352, 0.439, 0.048, 0.004, 0.004, 0.048, 0.004, 0.004, 0.004, 0.091, 90.0, 38.0, 3.0, , 1, 0, 71.0, 44.0, 
13831496, 0.003, 0.225, 0.642, 0.003, 0.031, 0.003, 0.003, 0.003, 0.086, 0.003, 70.0, 25.0, 3.0, , 1, 0, 87.0, 54.0, 90.0
13831770, 0.032, 0.209, 0.003, 0.297, 0.003, 0.003, 0.003, 0.003, 0.003, 0.444, 70.0, 33.0, 4.0, , 1, 0, 73.0, 17.0, 7.0
13831853, 0.387, 0.054, 0.003, 0.003, 0.054, 0.208, 0.003, 0.259, 0.003, 0.028, 60.0, 23.0, 3.0, , 1, 0, 70.0, 33.0, 61.0
13831920, 0.003, 0.003, 0.427, 0.427, 0.003, 0.124, 0.003, 0.003, 0.003, 0.003, 60.0, 31.0, 4.0, , 1, 0, 82.0, 13.0, 75.0
13831942, 0.032, 0.356, 0.003, 0.385, 0.003, 0.003, 0.121, 0.032, 0.062, 0.003, 70.0, 32.0, 4.0, , 1, 0, 79.0, 30.0, 25.0
13831956, 0.004, 0.004, 0.004, 0.075, 0.004, 0.075, 0.004, 0.825, 0.004, 0.004, 80.0, 27.0, 4.0, , 1, 0, 73.0, 0.0, 0.0
13832082, 0.324, 0.044, 0.004, 0.004, 0.004, 0.004, 0.004, 0.044, 0.324, 0.244, 60.0, , 4.0, , 1, 0, 84.0, 59.0, 16.0
13832222, 0.174, 0.003, 0.031, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.774, 70.0, 31.0, 7.0, , 1, 0, 78.0, 28.0, 99.0
13832370, 0.008, 0.008, 0.546, 0.315, 0.008, 0.008, 0.008, 0.008, 0.085, 0.008, 60.0, 27.0, 4.0, , 1, 0, 69.0, 0.0, 7.0
13832634, 0.003, 0.487, 0.003, 0.132, 0.100, 0.003, 0.003, 0.003, 0.261, 0.003, 60.0, 32.0, 6.0, , 1, 0, 85.0, 9.0, 17.0
13832648, 0.124, 0.284, 0.004, 0.564, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 70.0, 31.0, 6.0, , 1, 0, 78.0, 16.0, 30.0
13832732, 0.007, 0.007, 0.007, 0.007, 0.007, 0.579, 0.364, 0.007, 0.007, 0.007, 90.0, 24.0, 4.0, , 1, 0, 83.0, 18.0, 13.0
13832738, 0.003, 0.003, 0.489, 0.003, 0.060, 0.260, 0.174, 0.003, 0.003, 0.003, 60.0, 26.0, 5.0, , 1, 0, 81.0, 27.0, 9.0
13832967, 0.006, 0.006, 0.506, 0.006, 0.006, 0.006, 0.006, 0.381, 0.069, 0.006, 50.0, 29.0, 3.0, , 1, 0, 83.0, 20.0, 11.0
13833037, 0.006, 0.006, 0.006, 0.006, 0.006, 0.894, 0.006, 0.061, 0.006, 0.006, 70.0, 32.0, 5.0, , 1, 0, 81.0, 0.0, 6.0
13833146, 0.003, 0.003, 0.003, 0.100, 0.003, 0.552, 0.035, 0.100, 0.003, 0.197, 70.0, 33.0, 5.0, , 1, 0, 78.0, 88.0, 
13833579, 0.006, 0.006, 0.381, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 0.569, 60.0, 32.0, 3.0, , 1, 0, 82.0, , 32.0
13833612, 0.003, 0.003, 0.003, 0.003, 0.336, 0.028, 0.208, 0.387, 0.028, 0.003, 80.0, 26.0, 4.0, , 1, 0, 78.0, , 38.0
13833665, 0.004, 0.004, 0.004, 0.004, 0.146, 0.004, 0.146, 0.646, 0.039, 0.004, 60.0, 33.0, 6.0, , 1, 1, 86.0, 38.0, 40.0
13833701, 0.003, 0.038, 0.003, 0.003, 0.003, 0.452, 0.003, 0.003, 0.314, 0.176, 60.0, 29.0, 4.0, , 1, 0, 67.0, 24.0, 43.0
13833764, 0.008, 0.008, 0.008, 0.008, 0.008, 0.092, 0.008, 0.842, 0.008, 0.008, 40.0, 27.0, , 92.0, 1, 0, 83.0, 26.0, 40.0
13833988, 0.003, 0.174, 0.003, 0.003, 0.031, 0.003, 0.003, 0.003, 0.174, 0.603, 70.0, 32.0, 3.0, , 1, 0, 86.0, 89.0, 20.0
13834078, 0.003, 0.089, 0.003, 0.003, 0.317, 0.003, 0.117, 0.003, 0.460, 0.003, 70.0, 26.0, 4.0, , 1, 0, 76.0, , 7.0
13834139, 0.006, 0.006, 0.006, 0.535, 0.006, 0.006, 0.006, 0.006, 0.418, 0.006, 60.0, 39.0, 4.0, , 1, 0, 89.0, , 45.0
13834286, 0.006, 0.694, 0.131, 0.131, 0.006, 0.006, 0.006, 0.006, 0.006, 0.006, 60.0, 27.0, 4.0, , 1, 0, 88.0, 5.0, 38.0
13834408, 0.014, 0.014, 0.014, 0.443, 0.014, 0.014, 0.014, 0.014, 0.014, 0.443, 60.0, 34.0, 4.0, , 1, 0, 70.0, 64.0, 
13834430, 0.035, 0.003, 0.165, 0.358, 0.003, 0.003, 0.003, 0.003, 0.035, 0.390, 70.0, 26.0, 4.0, , 1, 0, 79.0, 0.0, 50.0
13834469, 0.030, 0.003, 0.597, 0.003, 0.003, 0.003, 0.003, 0.354, 0.003, 0.003, 60.0, 28.0, 5.0, , 1, 0, 83.0, 47.0, 60.0
