id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
13781531,1,2015,0.058,0.072,0.002,0.000,0.000,0.150,0.000,0.202,0.000,0.000,0.000,0.000,0.082,0.282,0.156,0.000,0.122,0.000,0.000,0.000,0.000,0.000,0.307,0.081,5,0,0.19013,1,1,1,80.0,30.0,4.0,,0,0,88,21.0,50.0
13782140,1,2015,0.075,0.083,0.022,0.000,0.000,0.009,0.055,0.101,0.069,0.000,0.107,0.075,0.037,0.064,0.000,0.000,0.000,0.081,0.000,0.000,0.060,0.000,0.000,0.000,2,0,0.27653,1,1,1,90.0,33.0,4.0,,0,0,79,67.0,11.0
13782413,1,2015,0.000,0.055,0.039,0.000,0.000,0.000,0.098,0.000,0.056,0.000,0.002,0.069,0.016,0.000,0.000,0.002,0.000,0.012,0.000,0.279,0.000,0.000,0.000,0.000,7,0,0.20421,1,1,1,40.0,35.0,5.0,,0,0,85,47.0,46.0
13782606,1,2015,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.030,3,1,0.40834,1,1,1,70.0,32.0,5.0,,0,0,86,90.0,88.0
13782717,1,2015,0.007,0.025,0.183,0.000,0.016,0.366,0.000,0.115,0.054,0.000,0.068,0.172,0.118,0.547,0.000,0.000,0.084,0.000,0.000,0.000,0.010,0.050,0.000,0.000,5,0,0.20316,1,1,1,50.0,32.0,,94.0,0,0,91,50.0,
13782731,1,2015,0.111,0.127,0.096,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.122,0.095,0.004,0.032,0.000,0.000,0.000,0.050,0.000,0.000,0.085,0.000,0.000,0.067,4,2,0.36077,1,1,1,70.0,35.0,5.0,,0,0,86,33.0,13.0
13783049,1,2015,0.000,0.092,0.000,0.000,0.000,0.000,0.000,0.243,0.000,0.000,0.000,0.017,0.020,0.000,0.000,0.000,0.000,0.051,0.000,0.030,0.000,0.000,0.000,0.033,6,0,0.22685,1,1,0,70.0,27.0,4.0,,0,0,0,,23.0
13783561,1,2015,0.298,0.156,0.038,0.000,0.028,0.125,0.110,0.086,0.000,0.000,0.253,0.033,0.000,0.109,0.000,0.000,0.000,0.000,0.000,0.006,0.236,0.034,0.029,0.223,4,1,0.33233,1,1,1,70.0,32.0,5.0,,0,0,85,35.0,67.0
13783738,1,2015,0.054,0.106,0.022,0.000,0.000,0.250,0.000,0.183,0.000,0.000,0.108,0.033,0.000,0.376,0.286,0.000,0.014,0.000,0.000,0.000,0.042,0.000,0.125,0.119,4,0,0.28994,1,1,1,80.0,32.0,4.0,,0,0,91,,8.0
13783754,1,2015,0.253,0.000,0.000,0.000,0.414,0.249,0.000,0.030,0.069,0.000,0.000,0.090,0.070,0.732,0.000,0.000,0.108,0.000,0.000,0.006,0.000,0.000,0.051,0.000,4,0,0.22455,1,1,1,80.0,28.0,4.0,,0,0,88,,
13783834,1,2015,0.078,0.057,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.032,0.138,0.037,0.000,0.003,0.066,0.017,0.064,0.013,6,0,0.27693,1,1,1,70.0,28.0,6.0,,0,0,83,89.0,99.0
13783874,1,2015,0.052,0.018,0.046,0.640,0.016,0.630,0.066,0.021,0.312,0.000,0.062,0.000,0.128,0.383,0.000,0.092,0.042,0.000,0.000,0.000,0.000,0.068,0.307,0.081,3,0,0.28055,1,1,1,80.0,28.0,4.0,,0,0,81,0.0,
13784145,1,2015,0.038,0.101,0.013,0.000,0.000,0.091,0.026,0.149,0.005,0.000,0.020,0.107,0.082,0.009,0.000,0.000,0.346,0.000,0.000,0.256,0.039,0.040,0.031,0.046,5,0,0.17014,1,1,1,60.0,34.0,6.0,,0,0,82,,83.0
13784702,1,2015,0.083,0.058,0.011,0.000,0.000,0.089,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.372,0.000,0.000,0.126,0.049,0.000,0.003,0.037,0.017,0.083,0.141,5,0,0.21759,1,1,0,50.0,27.0,5.0,,0,0,0,0.0,9.0
13784822,1,2015,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,2,2,0.40835,1,1,1,50.0,28.0,3.0,,0,0,86,41.0,58.0
13784835,1,2015,0.042,0.066,0.000,0.000,0.000,0.046,0.017,0.191,0.073,0.000,0.006,0.000,0.038,0.113,0.000,0.013,0.199,0.000,0.000,0.137,0.056,0.000,0.093,0.149,6,0,0.19012,1,1,1,70.0,27.0,7.0,,0,0,75,,17.0
13785316,1,2015,0.013,0.103,0.060,0.000,0.212,0.248,0.096,0.100,0.000,0.000,0.024,0.000,0.069,0.419,0.286,0.000,0.056,0.048,0.000,0.000,0.004,0.052,0.032,0.000,3,0,0.15582,1,1,1,60.0,34.0,5.0,,0,1,90,41.0,
13785735,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,2,1,0.51042,1,1,0,60.0,28.0,4.0,,0,0,0,,39.0
13786149,1,2015,0.029,0.064,0.094,0.000,0.000,0.310,0.096,0.030,0.186,0.000,0.020,0.193,0.058,0.045,0.000,0.000,0.384,0.061,0.000,0.000,0.086,0.025,0.064,0.046,6,0,0.14833,1,1,1,80.0,32.0,3.0,,0,0,86,39.0,50.0
13786151,1,2015,0.058,0.077,0.013,0.000,0.000,0.146,0.000,0.100,0.000,0.000,0.020,0.081,0.043,0.009,0.000,0.089,0.042,0.033,0.000,0.234,0.039,0.025,0.000,0.046,3,0,0.26811,1,1,1,90.0,33.0,4.0,,0,0,85,,
13786218,1,2015,0.049,0.105,0.056,0.000,0.000,0.100,0.055,0.108,0.328,0.000,0.083,0.000,0.058,0.000,0.000,0.000,0.346,0.000,0.000,0.000,0.060,0.093,0.002,0.000,6,0,0.25260,1,1,1,60.0,31.0,6.0,,0,0,83,20.0,
13786249,1,2015,0.065,0.034,0.000,0.000,0.000,0.184,0.000,0.049,0.000,0.000,0.000,0.000,0.041,0.139,0.000,0.000,0.112,0.000,0.000,0.268,0.000,0.048,0.390,0.112,4,1,0.50348,1,1,0,70.0,27.0,3.0,,0,0,0,22.0,
13786308,1,2015,0.164,0.035,0.000,0.000,0.000,0.199,0.055,0.000,0.000,0.000,0.083,0.000,0.000,0.096,0.000,0.000,0.014,0.000,0.000,0.000,0.060,0.000,0.083,0.081,4,1,0.42339,1,1,1,50.0,28.0,5.0,,0,1,90,29.0,
13786433,1,2015,0.000,0.046,0.000,0.000,0.000,0.194,0.096,0.201,0.115,0.000,0.000,0.000,0.054,0.244,0.000,0.000,0.042,0.000,0.000,0.000,0.000,0.068,0.000,0.050,5,1,0.34041,1,1,1,60.0,27.0,6.0,,0,0,87,48.0,85.0
13786876,1,2015,0.013,0.221,0.089,0.000,0.111,0.035,0.000,0.242,0.328,0.000,0.033,0.000,0.035,0.182,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.021,5,0,0.24752,1,1,1,60.0,33.0,7.0,,0,0,82,65.0,82.0
13787028,1,2015,0.000,0.003,0.058,0.000,0.000,0.026,0.000,0.000,0.328,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,5,0,0.22687,1,1,1,60.0,34.0,4.0,,0,0,81,30.0,32.0
13787467,1,2015,0.030,0.082,0.134,0.000,0.000,0.053,0.000,0.014,0.000,0.000,0.033,0.095,0.025,0.000,0.000,0.119,0.138,0.035,0.000,0.000,0.051,0.132,0.064,0.078,4,0,0.17902,1,1,1,70.0,26.0,5.0,,0,0,83,71.0,81.0
13787476,1,2015,0.000,0.024,0.085,0.000,0.037,0.090,0.000,0.000,0.000,0.000,0.000,0.095,0.012,0.043,0.000,0.000,0.000,0.035,0.000,0.000,0.025,0.132,0.224,0.067,5,0,0.29167,1,1,1,60.0,39.0,3.0,,0,0,91,64.0,63.0
13787646,1,2015,0.048,0.100,0.085,0.000,0.000,0.000,0.000,0.138,0.000,0.098,0.000,0.095,0.000,0.000,0.000,0.000,0.000,0.072,0.000,0.000,0.117,0.042,0.000,0.186,6,0,0.20416,1,1,1,60.0,26.0,4.0,,0,0,77,21.0,20.0
13788316,1,2015,0.000,0.000,0.064,0.058,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0,0.26042,1,1,1,50.0,28.0,4.0,,0,0,82,76.0,74.0
13788733,1,2015,0.155,0.186,0.189,0.000,0.000,0.126,0.055,0.042,0.028,0.000,0.121,0.095,0.054,0.000,0.000,0.000,0.070,0.157,0.000,0.234,0.197,0.128,0.287,0.098,4,0,0.16553,1,1,1,80.0,33.0,7.0,,0,0,88,10.0,28.0
13788963,1,2015,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0.52083,1,1,1,40.0,25.0,3.0,,0,0,86,55.0,81.0
13789071,1,2015,0.000,0.024,0.184,0.000,0.000,0.000,0.000,0.000,0.131,0.000,0.000,0.095,0.000,0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.025,0.000,0.000,0.067,1,1,0.80833,1,1,1,60.0,32.0,5.0,,0,0,93,57.0,69.0
13791307,1,2015,0.081,0.062,0.280,0.640,0.016,0.070,0.111,0.101,0.240,0.000,0.040,0.293,0.020,0.244,0.000,0.000,0.000,0.070,0.000,0.000,0.070,0.009,0.000,0.181,3,0,0.23926,1,1,1,60.0,33.0,5.0,,0,0,79,,11.0
13791624,1,2015,0.104,0.024,0.085,0.000,0.000,0.121,0.000,0.000,0.000,0.000,0.062,0.128,0.000,0.504,0.000,0.000,0.000,0.035,0.000,0.000,0.025,0.000,0.166,0.229,4,1,0.42593,1,1,1,40.0,31.0,,93.0,0,0,77,17.0,11.0
13792172,1,2015,0.000,0.030,0.000,0.000,0.000,0.000,0.098,0.055,0.041,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.015,0.060,4,0,0.17015,1,1,1,80.0,28.0,3.0,,0,0,72,3.0,0.0
13817580,1,2015,0.215,0.182,0.000,1.280,0.000,0.029,0.110,0.277,0.047,0.000,0.118,0.000,0.039,0.000,0.000,0.000,0.201,0.000,0.000,0.000,0.262,0.018,0.064,0.196,5,0,0.29766,1,1,0,50.0,33.0,5.0,,0,0,0,8.0,13.0
13817685,1,2015,0.052,0.063,0.000,0.000,0.000,0.212,0.000,0.121,0.058,0.000,0.008,0.000,0.016,0.096,0.000,0.000,0.000,0.037,0.000,0.045,0.056,0.011,0.086,0.081,4,0,0.27652,1,1,1,70.0,29.0,3.0,,0,0,77,6.0,91.0
13817862,1,2015,0.052,0.202,0.017,0.000,0.262,0.434,0.017,0.177,0.197,0.000,0.000,0.033,0.116,1.124,0.000,0.000,0.443,0.000,0.000,0.000,0.054,0.040,0.222,0.081,4,1,0.30616,1,1,1,70.0,28.0,3.0,,0,0,81,45.0,50.0
13817914,1,2015,0.000,0.090,0.043,0.000,0.019,0.204,0.145,0.000,0.000,0.000,0.000,0.000,0.081,0.319,0.000,0.000,0.136,0.000,0.000,0.045,0.068,0.000,0.050,0.033,4,0,0.24140,1,1,1,80.0,30.0,4.0,,0,0,83,20.0,18.0
13818025,1,2015,0.015,0.038,0.000,0.018,0.016,0.000,0.111,0.028,0.000,0.000,0.000,0.186,0.104,0.000,0.286,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.023,2,1,0.32441,1,1,1,80.0,28.0,6.0,,0,0,83,52.0,61.0
13818081,1,2015,0.150,0.149,0.013,0.000,0.006,0.067,0.110,0.117,0.240,0.000,0.138,0.000,0.058,0.096,0.000,0.000,0.346,0.000,0.000,0.000,0.206,0.061,0.143,0.174,3,0,0.20406,1,1,1,50.0,31.0,7.0,,0,0,86,16.0,25.0
13818123,1,2015,0.000,0.067,0.000,0.000,0.193,0.516,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.102,0.000,0.000,0.204,0.000,0.000,0.000,0.000,0.018,0.280,0.000,3,1,0.36041,1,1,0,60.0,28.0,4.0,,0,0,0,,0.0
13818183,1,2015,0.025,0.066,0.049,0.000,0.000,0.099,0.104,0.000,0.197,0.000,0.000,0.000,0.101,0.000,0.000,0.000,0.156,0.000,0.000,0.000,0.000,0.191,0.049,0.000,3,1,0.37705,1,1,1,60.0,27.0,4.0,,0,0,78,45.0,37.0
13818214,1,2015,0.017,0.082,0.000,0.038,0.000,0.266,0.046,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.354,0.000,0.000,0.000,0.000,0.080,0.041,0.031,6,1,0.32048,1,1,1,50.0,30.0,5.0,,0,0,87,74.0,92.0
13818235,1,2015,0.140,0.000,0.000,0.000,0.000,0.056,0.034,0.000,0.000,0.000,0.008,0.000,0.079,0.096,0.000,0.000,0.122,0.000,0.000,0.000,0.000,0.162,0.083,0.081,4,0,0.25521,1,1,1,90.0,28.0,5.0,,0,0,83,,21.0
13818608,1,2015,0.028,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,2,0.34722,1,1,1,40.0,27.0,,93.0,0,0,79,52.0,33.0
13818612,1,2015,0.000,0.155,0.098,0.000,0.000,0.255,0.111,0.121,0.000,0.000,0.086,0.095,0.054,0.244,0.286,0.009,0.184,0.120,0.000,0.000,0.120,0.076,0.060,0.125,4,0,0.17757,1,1,1,60.0,33.0,5.0,,0,0,82,93.0,33.0
13818736,1,2015,0.150,0.070,0.004,0.000,0.062,0.000,0.110,0.000,0.000,0.000,0.145,0.000,0.000,0.096,0.000,0.000,0.000,0.081,0.000,0.000,0.120,0.000,0.121,0.105,5,2,0.30418,1,1,1,70.0,35.0,4.0,,0,0,80,,50.0
13818846,1,2015,0.098,0.159,0.012,0.058,0.000,0.096,0.110,0.059,0.000,0.074,0.187,0.000,0.000,0.244,0.043,0.092,0.000,0.000,0.000,0.000,0.120,0.038,0.000,0.077,4,0,0.22614,1,1,1,70.0,32.0,3.0,,0,0,85,99.0,79.0
13819056,0,2015,0.125,0.045,0.000,0.000,0.019,0.286,0.008,0.082,0.010,0.000,0.062,0.033,0.164,0.282,0.572,0.000,0.274,0.000,0.000,0.000,0.062,0.000,0.295,0.121,2,0,0.18590,1,1,1,90.0,,6.0,,0,0,80,22.0,58.0
13819088,1,2015,0.078,0.068,0.131,0.640,0.016,0.000,0.055,0.000,0.000,0.000,0.059,0.000,0.063,0.059,0.000,0.000,0.138,0.000,0.000,0.040,0.089,0.000,0.064,0.000,2,1,0.38783,1,1,1,60.0,27.0,4.0,,0,0,82,,70.0
13819132,1,2015,0.050,0.060,0.012,0.058,0.000,0.038,0.217,0.017,0.122,0.000,0.105,0.000,0.046,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.066,0.043,0.000,0.020,4,0,0.18136,1,1,1,90.0,27.0,5.0,,0,0,91,45.0,83.0
13819158,1,2015,0.065,0.079,0.024,0.000,0.062,0.094,0.066,0.000,0.115,0.000,0.044,0.206,0.000,0.171,0.000,0.000,0.142,0.000,0.000,0.000,0.099,0.215,0.242,0.127,4,0,0.24960,1,1,1,60.0,30.0,5.0,,0,0,70,0.0,7.0
13819198,1,2015,0.000,0.089,0.210,0.116,0.000,0.077,0.098,0.021,0.084,0.000,0.000,0.164,0.000,0.000,0.026,0.000,0.346,0.084,0.000,0.199,0.119,0.085,0.002,0.147,6,0,0.19234,1,1,1,60.0,34.0,6.0,,0,0,90,44.0,70.0
13819204,1,2015,0.000,0.000,0.000,0.000,0.037,0.046,0.017,0.000,0.115,0.000,0.000,0.000,0.082,0.218,0.000,0.000,0.061,0.022,0.000,0.034,0.020,0.043,0.000,0.000,6,0,0.25461,1,1,1,70.0,34.0,4.0,,0,0,80,39.0,73.0
13819233,1,2015,0.000,0.020,0.047,0.058,0.000,0.000,0.000,0.000,0.208,0.000,0.000,0.103,0.089,0.000,0.000,0.000,0.000,0.000,0.000,0.135,0.011,0.000,0.000,0.000,3,0,0.25201,1,1,1,60.0,25.0,4.0,,0,0,81,,21.0
13819968,1,2015,0.049,0.099,0.000,0.640,0.000,0.039,0.055,0.000,0.000,0.072,0.059,0.000,0.018,0.015,0.026,0.000,0.176,0.000,0.000,0.234,0.064,0.043,0.008,0.000,4,0,0.23849,1,1,1,90.0,27.0,6.0,,0,0,78,16.0,8.0
13820086,1,2015,0.001,0.025,0.000,0.000,0.000,0.038,0.000,0.014,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.000,0.063,0.006,0.000,0.000,0.000,3,0,0.26042,1,1,0,60.0,29.0,4.0,,0,0,0,25.0,29.0
13820579,1,2015,0.157,0.081,0.017,0.000,0.065,0.212,0.055,0.156,0.000,0.000,0.077,0.000,0.184,0.244,0.000,0.000,0.042,0.000,0.000,0.000,0.150,0.037,0.000,0.119,6,0,0.18541,1,1,1,50.0,36.0,2.0,,0,0,87,14.0,13.0
13820651,1,2015,0.000,0.048,0.212,0.000,0.000,0.054,0.017,0.030,0.052,0.000,0.008,0.418,0.022,0.059,0.000,0.000,0.061,0.070,0.000,0.000,0.053,0.000,0.000,0.134,3,1,0.45155,1,1,1,60.0,37.0,7.0,,0,0,86,,64.0
13820702,1,2015,0.000,0.034,0.047,0.038,0.000,0.091,0.017,0.243,0.026,0.000,0.003,0.069,0.070,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,0.125,0.000,3,0,0.26018,1,1,1,90.0,24.0,3.0,,0,0,70,5.0,24.0
13821290,1,2015,0.053,0.143,0.205,0.000,0.000,0.473,0.000,0.114,0.197,0.000,0.033,0.190,0.051,0.139,0.000,0.000,0.388,0.070,0.000,0.087,0.056,0.065,0.309,0.215,4,1,0.32536,1,1,1,60.0,30.0,3.0,,0,0,81,9.0,7.0
13821482,1,2015,0.157,0.026,0.000,0.000,0.000,0.070,0.000,0.021,0.000,0.000,0.026,0.000,0.152,0.446,0.000,0.157,0.000,0.090,0.000,0.033,0.056,0.011,0.000,0.006,3,0,0.26946,1,1,1,80.0,33.0,5.0,,0,0,86,35.0,15.0
13821555,1,2015,0.078,0.113,0.031,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.478,0.000,0.000,0.003,0.019,0.017,0.037,0.044,4,0,0.26446,1,1,1,50.0,31.0,4.0,,0,0,78,11.0,31.0
13821626,1,2015,0.023,0.024,0.100,0.000,0.000,0.121,0.000,0.013,0.000,0.000,0.012,0.095,0.125,0.052,0.000,0.000,0.042,0.035,0.000,0.045,0.103,0.034,0.099,0.158,4,0,0.27652,1,1,1,70.0,25.0,5.0,,0,0,82,25.0,67.0
13821691,1,2015,0.178,0.088,0.000,0.640,0.000,0.024,0.101,0.100,0.197,0.000,0.084,0.000,0.196,0.621,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.166,0.162,3,1,0.31696,1,1,1,90.0,32.0,7.0,,0,0,88,67.0,61.0
13821859,1,2015,0.001,0.025,0.024,0.640,0.000,0.097,0.034,0.014,0.000,0.000,0.052,0.000,0.162,0.143,0.052,0.000,0.122,0.000,0.000,0.045,0.048,0.000,0.000,0.000,2,1,0.50298,1,1,1,60.0,31.0,2.0,,0,0,86,31.0,63.0
13822020,1,2015,0.062,0.081,0.000,0.000,0.062,0.120,0.055,0.091,0.000,0.074,0.059,0.000,0.058,0.244,0.000,0.092,0.408,0.074,0.000,0.000,0.212,0.040,0.067,0.119,4,0,0.26535,1,1,1,70.0,27.0,4.0,,0,0,92,14.0,72.0
13822150,1,2015,0.000,0.024,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.188,0.000,0.000,0.000,0.089,0.000,0.048,0.000,0.000,0.025,0.000,0.000,0.067,4,1,0.39085,1,1,1,80.0,26.0,4.0,,0,0,80,63.0,93.0
13822222,1,2015,0.025,0.033,0.000,0.000,0.000,0.027,0.000,0.142,0.000,0.000,0.000,0.000,0.104,0.043,0.000,0.092,0.000,0.000,0.000,0.087,0.036,0.000,0.137,0.119,2,0,0.27651,1,1,1,70.0,29.0,4.0,,0,0,81,,53.0
13822615,1,2015,0.000,0.000,0.017,0.000,0.000,0.107,0.000,0.117,0.000,0.000,0.000,0.000,0.000,0.075,0.000,0.080,0.000,0.000,0.000,0.000,0.110,0.000,0.134,0.128,6,0,0.19229,1,1,1,90.0,29.0,4.0,,0,0,78,28.0,31.0
13822728,1,2015,0.029,0.042,0.000,0.000,0.000,0.164,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.244,0.000,0.000,0.180,0.000,0.000,0.000,0.000,0.025,0.064,0.000,2,2,0.40834,1,1,1,60.0,31.0,5.0,,0,0,76,29.0,18.0
13822750,1,2015,0.049,0.138,0.026,0.000,0.000,0.353,0.055,0.021,0.000,0.000,0.113,0.261,0.035,0.387,0.000,0.000,0.142,0.037,0.000,0.050,0.241,0.157,0.002,0.092,4,0,0.27032,1,1,1,80.0,35.0,4.0,,0,0,82,,50.0
13822790,1,2015,0.000,0.089,0.000,0.640,0.000,0.736,0.000,0.000,0.000,0.000,0.000,0.211,0.000,0.068,0.342,0.000,0.070,0.000,0.000,0.000,0.036,0.000,0.287,0.150,4,1,0.45362,1,1,1,60.0,29.0,4.0,,0,0,79,44.0,60.0
13823296,0,2015,0.285,0.113,0.000,0.000,0.176,0.376,0.000,0.157,0.000,0.000,0.000,0.074,0.083,0.340,0.000,0.000,0.313,0.000,0.000,0.000,0.000,0.025,0.217,0.112,5,0,0.20774,1,1,1,60.0,,5.0,,0,0,87,11.0,21.0
13823490,1,2015,0.027,0.000,0.036,0.640,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.186,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.029,0.000,6,1,0.30438,1,1,0,60.0,24.0,4.0,,0,0,0,4.0,6.0
13823534,1,2015,0.000,0.041,0.169,0.000,0.062,0.000,0.000,0.021,0.000,0.000,0.000,0.095,0.000,0.059,0.000,0.000,0.000,0.072,0.000,0.000,0.081,0.011,0.038,0.067,4,1,0.42433,1,1,0,70.0,25.0,2.0,,0,0,0,0.0,
13823802,1,2015,0.088,0.240,0.107,0.000,0.000,0.047,0.000,0.284,0.000,0.000,0.044,0.372,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.193,0.017,0.050,0.297,4,1,0.32943,1,1,1,90.0,26.0,3.0,,0,0,81,56.0,35.0
13823834,1,2015,0.000,0.046,0.000,0.000,0.000,0.057,0.000,0.201,0.112,0.000,0.000,0.209,0.027,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,1,0.40724,1,1,0,50.0,27.0,5.0,,0,0,0,,11.0
13824254,1,2015,0.085,0.053,0.032,0.000,0.000,0.118,0.000,0.100,0.131,0.000,0.021,0.000,0.034,0.000,0.000,0.000,0.042,0.105,0.000,0.000,0.001,0.025,0.000,0.000,6,0,0.23467,1,1,1,60.0,25.0,5.0,,0,0,78,24.0,18.0
13824299,1,2015,0.028,0.000,0.047,0.000,0.000,0.152,0.000,0.000,0.000,0.000,0.000,0.033,0.055,0.111,0.000,0.000,0.246,0.000,0.000,0.000,0.000,0.078,0.099,0.000,5,1,0.31884,1,1,1,70.0,32.0,5.0,,0,1,86,33.0,43.0
13824711,1,2015,0.023,0.102,0.000,0.000,0.000,0.127,0.019,0.021,0.043,0.000,0.000,0.000,0.035,0.143,0.000,0.000,0.142,0.037,0.000,0.000,0.056,0.190,0.002,0.000,3,1,0.30376,1,1,1,60.0,29.0,3.0,,0,0,82,31.0,69.0
13824939,1,2015,0.000,0.000,0.000,0.000,0.000,0.114,0.000,0.000,0.011,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.042,0.000,0.000,0.000,0.000,0.037,0.000,0.000,3,1,0.38502,1,1,1,60.0,29.0,2.0,,0,0,80,71.0,63.0
13825427,1,2015,0.015,0.098,0.049,0.640,0.016,0.039,0.000,0.000,0.131,0.000,0.000,0.000,0.065,0.202,0.000,0.000,0.212,0.065,0.000,0.234,0.058,0.040,0.062,0.031,4,0,0.23008,1,1,1,70.0,29.0,4.0,,0,0,80,59.0,
13825499,1,2015,0.080,0.148,0.000,0.000,0.000,0.360,0.000,0.216,0.000,0.000,0.051,0.033,0.040,0.392,0.000,0.000,0.408,0.000,0.000,0.000,0.017,0.000,0.182,0.081,5,0,0.23019,1,1,0,70.0,33.0,5.0,,0,0,0,14.0,11.0
13825536,0,2015,0.152,0.045,0.104,0.000,0.000,0.041,0.098,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.012,0.000,0.003,0.022,0.017,0.064,0.013,5,0,0.27653,1,1,1,60.0,,4.0,,0,0,84,61.0,69.0
13826009,1,2015,0.000,0.013,0.013,0.000,0.176,0.100,0.008,0.000,0.000,0.000,0.000,0.000,0.025,0.043,0.104,0.000,0.000,0.000,0.000,0.000,0.042,0.036,0.321,0.006,3,0,0.28567,1,1,1,80.0,33.0,6.0,,0,0,83,5.0,0.0
13826246,1,2015,0.112,0.273,0.024,0.000,0.000,0.676,0.223,0.214,0.000,0.000,0.195,0.000,0.093,0.276,0.286,0.000,0.098,0.035,0.000,0.000,0.165,0.050,0.000,0.046,2,1,0.53923,1,1,1,60.0,33.0,3.0,,0,0,74,,29.0
13826744,1,2015,0.013,0.067,0.011,0.000,0.000,0.152,0.000,0.000,0.000,0.000,0.024,0.186,0.056,0.075,0.000,0.000,0.042,0.000,0.000,0.234,0.000,0.131,0.099,0.000,3,1,0.34044,1,1,1,50.0,27.0,4.0,,0,0,77,59.0,43.0
13826882,1,2015,0.078,0.068,0.000,0.000,0.000,0.000,0.055,0.101,0.000,0.000,0.059,0.000,0.020,0.000,0.000,0.000,0.138,0.000,0.000,0.000,0.060,0.000,0.064,0.000,2,1,0.51042,1,1,1,60.0,32.0,6.0,,0,0,80,,0.0
13827071,1,2015,0.000,0.060,0.085,0.640,0.000,0.000,0.000,0.225,0.000,0.000,0.000,0.143,0.040,0.041,0.000,0.000,0.204,0.084,0.000,0.000,0.081,0.011,0.000,0.144,4,0,0.25067,1,1,1,90.0,34.0,4.0,,0,0,83,,33.0
13827683,1,2015,0.000,0.031,0.000,0.000,0.000,0.518,0.034,0.027,0.000,0.000,0.000,0.000,0.112,0.000,0.000,0.000,0.220,0.000,0.000,0.000,0.000,0.156,0.000,0.000,3,1,0.69900,1,1,1,70.0,32.0,5.0,,0,0,84,,20.0
13827703,1,2015,0.000,0.036,0.000,0.000,0.000,0.586,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.184,0.000,0.000,0.000,0.000,0.277,0.127,0.000,3,1,0.56353,1,1,1,80.0,26.0,5.0,,0,0,71,30.0,14.0
