id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
13788331,1,2015,0.000,0.000,0.000,0.000,0.000,0.054,0.008,0.000,0.331,0.000,0.000,0.001,0.005,0.180,0.097,0.024,0.537,0.000,0.000,0.000,0.153,0.000,0.195,0.191,5,0,0.23579,0,0,0,40.0,33.0,,,1,0,0,95.0,13.0
13788448,1,2015,0.000,0.000,0.000,0.000,0.016,0.022,0.015,0.000,0.166,0.069,0.000,0.158,0.073,0.076,0.098,0.084,0.368,0.000,0.000,0.122,0.324,0.000,0.000,0.012,3,1,0.42096,0,0,0,50.0,28.0,5.0,,0,0,0,18.0,4.0
13789151,1,2015,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,3,0,0.26042,0,0,0,70.0,27.0,6.0,,0,0,0,,
13789609,1,2015,0.000,0.040,0.045,0.039,0.014,0.071,0.084,0.000,0.020,0.000,0.000,0.000,0.114,0.010,0.029,0.024,0.012,0.000,0.128,0.000,0.080,0.022,0.000,0.169,5,0,0.26537,0,0,0,60.0,27.0,2.0,,0,0,0,6.0,37.0
13789740,1,2015,0.000,0.000,0.017,0.000,0.027,0.035,0.008,0.000,0.234,0.000,0.000,0.000,0.068,0.125,0.099,0.039,0.248,0.000,0.000,0.000,0.169,0.049,0.000,0.135,5,0,0.26384,0,0,0,70.0,28.0,,,1,0,0,,8.0
13789948,1,2015,0.013,0.032,0.269,0.000,0.000,0.018,0.232,0.000,0.093,0.086,0.000,0.000,0.035,0.123,0.160,0.297,0.145,0.000,0.000,0.000,0.072,0.000,0.000,0.111,3,1,0.53517,0,0,0,50.0,29.0,3.0,,0,0,0,0.0,0.0
13790417,1,2015,0.000,0.000,0.196,0.000,0.000,0.040,0.037,0.000,0.237,0.000,0.183,0.000,0.007,0.050,0.066,0.120,0.573,0.000,0.000,0.000,0.075,0.000,0.000,0.013,4,1,0.32316,0,0,0,40.0,26.0,4.0,,0,0,0,,6.0
13790495,1,2015,0.000,0.013,0.000,0.000,0.000,0.008,0.359,0.204,0.107,0.086,0.000,0.490,0.181,0.292,0.141,0.184,0.174,0.000,0.000,0.000,0.124,0.000,0.000,0.076,4,1,0.32997,0,0,0,60.0,29.0,,,1,0,0,4.0,5.0
13790534,1,2015,0.000,0.024,0.092,0.000,0.000,0.071,0.000,0.000,0.119,0.000,0.000,0.000,0.054,0.075,0.041,0.033,0.108,0.000,0.000,0.018,0.033,0.000,0.195,0.109,4,0,0.18938,0,0,0,70.0,34.0,6.0,,0,0,0,17.0,0.0
13791236,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0.68055,0,0,0,60.0,26.0,2.0,,0,0,0,0.0,0.0
13791506,1,2015,0.000,0.051,0.250,0.000,0.000,0.017,0.000,0.000,0.059,0.069,0.000,0.000,0.000,0.017,0.089,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,5,1,0.37602,0,0,0,60.0,27.0,3.0,,0,0,0,14.0,
13791715,1,2015,0.000,0.000,0.165,0.284,0.000,0.118,0.000,0.000,0.071,0.000,0.000,0.131,0.000,0.117,0.114,0.126,0.000,0.000,0.000,0.009,0.035,0.000,0.000,0.371,3,0,0.25735,0,0,0,70.0,24.0,4.0,,0,0,0,55.0,
13792331,1,2015,0.000,0.000,0.422,0.000,0.010,0.048,0.000,0.000,0.011,0.000,0.000,0.000,0.042,0.000,0.170,0.112,0.035,0.176,0.000,0.000,0.125,0.000,0.000,0.157,5,0,0.25329,0,0,0,90.0,20.0,5.0,,0,0,0,15.0,
13817162,1,2015,0.000,0.032,0.000,0.000,0.000,0.006,0.054,0.000,0.025,0.000,0.000,0.000,0.021,0.000,0.020,0.000,0.000,0.178,0.000,0.007,0.000,0.000,0.000,0.011,3,1,0.31088,0,0,0,70.0,29.0,2.0,,0,0,0,11.0,6.0
13817197,0,2015,0.000,0.001,0.000,0.000,0.000,0.056,0.126,0.000,0.336,0.069,0.183,0.027,0.148,0.231,0.112,0.121,0.072,0.040,0.075,0.000,0.133,0.059,0.000,0.012,2,1,0.41553,0,0,0,80.0,,5.0,,0,0,0,0.0,
13817369,1,2015,0.000,0.000,0.020,0.000,0.000,0.112,0.007,0.000,0.097,0.009,0.000,0.000,0.047,0.046,0.118,0.200,0.000,0.079,0.000,0.007,0.239,0.000,0.000,0.304,3,0,0.25483,0,0,0,60.0,33.0,3.0,,0,0,0,20.0,7.0
13817451,1,2015,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.064,0.000,0.016,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,3,2,0.34028,0,0,0,70.0,35.0,2.0,,0,0,0,,
13817642,0,2015,0.363,0.009,0.104,0.000,0.000,0.006,0.000,0.000,0.185,0.000,0.000,0.000,0.000,0.004,0.030,0.096,0.261,0.000,0.000,0.000,0.071,0.000,0.000,0.000,5,1,0.50385,0,0,0,60.0,,4.0,,0,0,0,47.0,3.0
13818022,1,2015,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.209,0.000,0.000,0.319,0.146,0.048,0.101,0.212,0.522,0.000,0.000,0.000,0.089,0.000,0.000,0.011,2,1,0.54167,0,0,0,80.0,33.0,5.0,,0,0,0,16.0,33.0
13818099,1,2015,0.000,0.000,0.415,0.000,0.175,0.029,0.078,0.000,0.036,0.000,0.000,0.000,0.022,0.045,0.208,0.023,0.029,0.000,0.000,0.000,0.060,0.000,0.000,0.152,4,0,0.25142,0,0,0,80.0,21.0,,,1,0,0,64.0,
13818114,1,2015,0.363,0.028,0.282,0.000,0.000,0.048,0.000,0.000,0.073,0.000,0.000,0.145,0.127,0.040,0.148,0.120,0.098,0.066,0.000,0.029,0.173,0.000,0.390,0.093,4,0,0.18520,0,0,0,80.0,26.0,5.0,,0,0,0,6.0,
13818127,0,2015,0.743,0.013,0.034,0.091,0.000,0.124,0.050,0.000,0.187,0.148,0.017,0.000,0.083,0.207,0.079,0.187,0.113,0.000,0.000,0.000,0.035,0.000,0.000,0.327,5,0,0.24919,0,0,0,60.0,,5.0,,0,0,0,8.0,
13818247,1,2015,0.000,0.000,0.165,0.000,0.031,0.091,0.122,0.000,0.065,0.000,0.367,0.172,0.000,0.044,0.189,0.037,0.079,0.038,0.000,0.000,0.046,0.007,0.000,0.098,2,1,0.45557,0,0,0,60.0,31.0,5.0,,0,0,0,0.0,18.0
13818291,0,2015,0.000,0.080,0.236,0.000,0.000,0.112,0.015,0.000,0.063,0.000,0.000,0.122,0.014,0.050,0.044,0.156,0.127,0.000,0.000,0.000,0.222,0.000,0.000,0.215,4,1,0.31181,0,0,0,20.0,,3.0,,0,0,0,43.0,
13818297,1,2015,0.000,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.102,0.000,0.000,0.000,0.023,0.008,0.000,0.012,0.000,0.000,0.018,0.004,0.000,0.000,0.162,6,0,0.21101,0,0,0,50.0,27.0,3.0,,0,0,0,25.0,11.0
13818363,1,2015,0.000,0.000,0.129,0.000,0.000,0.006,0.000,0.000,0.224,0.000,0.000,0.000,0.261,0.074,0.206,0.152,0.063,0.000,0.074,0.000,0.022,0.000,0.000,0.082,2,2,0.44793,0,0,0,80.0,27.0,2.0,,0,0,0,40.0,
13818371,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.109,0.000,0.000,0.035,0.000,0.045,0.056,0.000,0.000,0.000,0.002,0.022,0.076,0.000,0.034,4,1,0.38024,0,0,0,70.0,27.0,3.0,,0,0,0,29.0,0.0
13818399,0,2015,0.000,0.071,0.000,0.000,0.031,0.022,0.085,0.000,0.108,0.000,0.000,0.041,0.000,0.075,0.047,0.263,0.000,0.000,0.000,0.000,0.081,0.020,0.000,0.000,3,1,0.30612,0,0,0,60.0,,5.0,,0,0,0,8.0,
13818499,1,2015,0.000,0.000,0.135,0.091,0.000,0.044,0.000,0.000,0.128,0.000,0.000,0.000,0.007,0.064,0.041,0.150,0.063,0.000,0.000,0.000,0.068,0.000,0.000,0.105,4,1,0.45387,0,0,0,80.0,22.0,2.0,,0,0,0,3.0,
13818664,0,2015,0.000,0.142,0.092,0.000,0.005,0.048,0.037,0.000,0.121,0.000,0.000,0.000,0.007,0.093,0.117,0.033,0.234,0.000,0.000,0.000,0.072,0.000,0.000,0.057,3,2,0.35062,0,0,0,80.0,,3.0,,0,0,0,22.0,
13818833,0,2015,0.000,0.024,0.141,0.000,0.000,0.057,0.000,0.068,0.192,0.000,0.000,0.000,0.042,0.132,0.137,0.176,0.071,0.013,0.067,0.000,0.342,0.000,0.000,0.034,3,1,0.39215,0,0,0,70.0,,5.0,,0,0,0,,
13819124,1,2015,0.000,0.025,0.000,0.003,0.000,0.008,0.170,0.000,0.000,0.000,0.062,0.000,0.000,0.000,0.000,0.000,0.037,0.000,0.034,0.000,0.000,0.000,0.088,0.000,7,0,0.13022,0,0,0,60.0,26.0,,,1,0,0,,
13819265,1,2015,0.000,0.040,0.000,0.284,0.000,0.063,0.000,0.204,0.000,0.088,0.000,0.000,0.000,0.000,0.008,0.022,0.012,0.000,0.000,0.000,0.016,0.000,0.000,0.152,2,1,0.37396,0,0,0,70.0,32.0,4.0,,0,0,0,,10.0
13819273,1,2015,0.726,0.051,0.180,0.000,0.122,0.061,0.025,0.000,0.164,0.000,0.000,0.000,0.063,0.079,0.120,0.133,0.314,0.000,0.000,0.042,0.037,0.017,0.000,0.171,3,0,0.18456,0,0,0,70.0,27.0,,,1,0,0,27.0,
13819313,0,2015,0.000,0.084,0.025,0.065,0.000,0.000,0.000,0.000,0.112,0.000,0.000,0.061,0.000,0.099,0.021,0.023,0.319,0.000,0.000,0.000,0.069,0.000,0.000,0.230,4,0,0.23845,0,0,0,60.0,,3.0,,0,0,0,12.0,
13819400,1,2015,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.183,0.000,0.000,0.000,0.000,0.004,0.030,0.074,0.470,0.000,0.000,0.000,0.019,0.000,0.000,0.000,3,1,0.50521,0,0,0,70.0,20.0,2.0,,0,0,0,3.0,18.0
13819475,1,2015,0.000,0.000,0.000,0.000,0.000,0.101,0.000,0.000,0.237,0.000,0.000,0.021,0.005,0.071,0.038,0.000,0.432,0.000,0.016,0.000,0.004,0.000,0.000,0.145,5,1,0.33797,0,0,0,80.0,27.0,5.0,,0,0,0,25.0,46.0
13819967,1,2015,0.000,0.000,0.000,0.000,0.009,0.000,0.079,0.000,0.000,0.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.044,0.000,0.000,5,0,0.17363,0,0,0,70.0,33.0,3.0,,0,0,0,6.0,
13820072,1,2015,0.000,0.000,0.269,0.568,0.001,0.000,0.000,0.000,0.156,0.000,0.000,0.000,0.000,0.111,0.116,0.049,0.036,0.013,0.000,0.006,0.072,0.000,0.000,0.067,3,0,0.28801,0,0,0,60.0,30.0,,,1,0,0,20.0,7.0
13820226,1,2015,0.000,0.078,0.020,0.000,0.000,0.070,0.184,0.000,0.239,0.000,0.000,0.092,0.389,0.077,0.179,0.222,0.198,0.040,0.000,0.000,0.242,0.000,0.000,0.082,4,0,0.18320,0,0,0,60.0,24.0,2.0,,0,0,0,,
13820228,1,2015,0.000,0.000,0.269,0.000,0.135,0.157,0.019,0.000,0.046,0.091,0.000,0.000,0.014,0.017,0.051,0.066,0.070,0.000,0.000,0.010,0.066,0.058,0.000,0.000,3,0,0.21755,0,0,0,60.0,29.0,5.0,,0,0,0,44.0,
13820329,1,2015,0.000,0.000,0.177,0.000,0.000,0.034,0.000,0.000,0.019,0.000,0.000,0.114,0.080,0.068,0.063,0.060,0.098,0.000,0.000,0.000,0.080,0.000,0.040,0.105,5,0,0.25521,0,0,0,50.0,30.0,3.0,,0,0,0,25.0,38.0
13820490,1,2015,0.000,0.024,0.000,0.284,0.050,0.121,0.116,0.000,0.046,0.000,0.000,0.000,0.000,0.049,0.084,0.000,0.079,0.000,0.128,0.000,0.000,0.000,0.000,0.015,3,1,0.39080,0,0,0,70.0,26.0,4.0,,0,0,0,64.0,
13820676,0,2015,0.000,0.000,0.000,0.000,0.000,0.024,0.050,0.204,0.170,0.000,0.000,0.000,0.070,0.107,0.163,0.207,0.396,0.013,0.000,0.000,0.048,0.000,0.000,0.068,4,0,0.27774,0,0,0,80.0,,,,1,0,0,6.0,
13820717,0,2015,0.000,0.073,0.000,0.000,0.353,0.127,0.000,0.000,0.139,0.000,0.000,0.039,0.022,0.079,0.080,0.038,0.320,0.176,0.000,0.000,0.132,0.000,0.000,0.000,5,0,0.24054,0,0,0,90.0,,5.0,,0,0,0,,
13820835,1,2015,0.007,0.000,0.182,0.000,0.000,0.044,0.044,0.000,0.140,0.102,0.000,0.000,0.064,0.115,0.121,0.037,0.115,0.198,0.067,0.000,0.046,0.000,0.000,0.047,4,0,0.27081,0,0,0,70.0,28.0,7.0,,0,0,0,16.0,12.0
13821203,1,2015,0.000,0.000,0.000,0.375,0.001,0.011,0.078,0.059,0.000,0.000,0.000,0.000,0.000,0.021,0.024,0.000,0.048,0.000,0.000,0.014,0.072,0.000,0.000,0.047,4,0,0.14596,0,0,0,60.0,32.0,6.0,,0,0,0,48.0,40.0
13821416,1,2015,0.000,0.051,0.109,0.000,0.000,0.039,0.034,0.000,0.233,0.000,0.000,0.000,0.042,0.152,0.124,0.127,0.283,0.000,0.000,0.000,0.070,0.015,0.000,0.185,4,0,0.28625,0,0,0,80.0,28.0,,,1,0,0,,21.0
13821422,1,2015,0.000,0.000,0.165,0.000,0.079,0.001,0.079,0.000,0.150,0.088,0.000,0.000,0.000,0.088,0.090,0.012,0.036,0.000,0.000,0.000,0.016,0.000,0.000,0.079,6,0,0.22686,0,0,0,40.0,24.0,,93.0,0,0,0,4.0,18.0
13821610,0,2015,0.000,0.000,0.304,0.000,0.000,0.034,0.000,0.000,0.099,0.000,0.000,0.046,0.153,0.035,0.078,0.061,0.000,0.000,0.000,0.021,0.015,0.000,0.000,0.173,3,0,0.24841,0,0,0,60.0,,5.0,,0,0,0,14.0,6.0
13821619,1,2015,0.017,0.000,0.165,0.000,0.000,0.028,0.007,0.000,0.085,0.000,0.030,0.114,0.108,0.022,0.150,0.093,0.063,0.000,0.000,0.000,0.068,0.000,0.195,0.081,3,1,0.42914,0,0,0,40.0,32.0,,,1,0,0,7.0,21.0
13821630,0,2015,0.000,0.044,0.000,0.000,0.000,0.127,0.177,0.000,0.205,0.000,0.000,0.000,0.035,0.181,0.145,0.093,0.112,0.000,0.000,0.000,0.068,0.064,0.000,0.049,4,1,0.33360,0,0,0,50.0,,3.0,,0,0,0,37.0,70.0
13821638,0,2015,0.000,0.051,0.000,0.000,0.100,0.000,0.084,0.000,0.157,0.102,0.000,0.205,0.256,0.100,0.133,0.119,0.112,0.013,0.000,0.000,0.048,0.000,0.000,0.034,4,0,0.22293,0,0,0,70.0,,3.0,,0,0,0,42.0,29.0
13821905,1,2015,0.000,0.024,0.000,0.000,0.000,0.020,0.039,0.000,0.250,0.066,0.000,0.114,0.073,0.021,0.084,0.000,0.777,0.000,0.000,0.000,0.006,0.000,0.000,0.000,3,1,0.48518,0,0,0,60.0,27.0,4.0,,0,0,0,36.0,18.0
13821994,1,2015,0.000,0.000,0.000,0.000,0.000,0.026,0.025,0.161,0.022,0.000,0.010,0.000,0.000,0.030,0.044,0.023,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000,6,0,0.22687,0,0,0,60.0,31.0,4.0,,0,0,0,41.0,75.0
13822000,1,2015,0.363,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,3,0,0.26042,0,0,0,60.0,36.0,5.0,,0,0,0,16.0,21.0
13822047,1,2015,0.000,0.000,0.000,0.023,0.000,0.029,0.000,0.000,0.035,0.000,0.000,0.000,0.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.000,0.000,0.000,4,1,0.34028,0,0,0,60.0,26.0,3.0,,0,0,0,11.0,8.0
13822087,0,2015,0.000,0.032,0.112,0.035,0.000,0.034,0.068,0.000,0.033,0.000,0.000,0.000,0.007,0.058,0.043,0.056,0.035,0.089,0.000,0.000,0.033,0.000,0.000,0.181,4,0,0.23398,0,0,0,80.0,,,,1,0,0,11.0,
13822121,1,2015,0.000,0.000,0.000,0.000,0.031,0.000,0.079,0.000,0.154,0.028,0.000,0.041,0.000,0.093,0.036,0.025,0.036,0.000,0.128,0.000,0.069,0.000,0.000,0.014,1,1,0.31363,0,0,0,40.0,27.0,3.0,,0,0,0,61.0,
13822127,0,2015,0.000,0.000,0.020,0.000,0.000,0.020,0.086,0.000,0.074,0.000,0.000,0.000,0.000,0.058,0.052,0.048,0.332,0.000,0.000,0.000,0.240,0.039,0.000,0.053,2,1,0.37789,0,0,0,60.0,,,,1,0,0,8.0,
13822250,1,2015,0.000,0.000,0.017,0.000,0.000,0.042,0.000,0.204,0.274,0.088,0.000,0.022,0.070,0.177,0.185,0.260,0.086,0.000,0.000,0.000,0.218,0.000,0.000,0.192,3,0,0.23412,0,0,0,60.0,24.0,3.0,,0,0,0,19.0,
13822500,1,2015,0.000,0.000,0.165,0.000,0.353,0.066,0.000,0.000,0.018,0.000,0.000,0.041,0.000,0.000,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,3,1,0.56773,0,0,0,90.0,24.0,,,1,0,0,,
13822553,1,2015,0.363,0.000,0.012,0.000,0.135,0.072,0.121,0.000,0.037,0.000,0.000,0.228,0.298,0.022,0.105,0.000,0.205,0.000,0.000,0.000,0.021,0.048,0.000,0.119,4,0,0.28062,0,0,0,80.0,29.0,3.0,,0,0,0,11.0,
13822636,0,2015,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.000,0.112,0.000,0.000,0.228,0.151,0.256,0.104,0.087,0.152,0.000,0.000,0.019,0.035,0.000,0.000,0.080,3,1,0.38783,0,0,0,60.0,,3.0,,0,0,0,,
13822705,1,2015,0.000,0.000,0.000,0.000,0.122,0.003,0.000,0.000,0.201,0.038,0.062,0.000,0.000,0.075,0.020,0.188,0.396,0.013,0.075,0.000,0.169,0.000,0.000,0.000,3,0,0.29178,0,0,0,50.0,26.0,3.0,,0,0,0,30.0,8.0
13822821,1,2015,0.000,0.000,0.000,0.000,0.079,0.012,0.025,0.000,0.050,0.038,0.000,0.000,0.035,0.093,0.076,0.080,0.013,0.000,0.000,0.143,0.022,0.000,0.000,0.034,3,1,0.40772,0,0,0,80.0,26.0,4.0,,0,0,0,38.0,
13822918,0,2015,0.017,0.040,0.017,0.000,0.000,0.023,0.062,0.000,0.511,0.000,0.383,0.091,0.148,0.365,0.254,0.038,0.289,0.000,0.000,0.000,0.078,0.000,0.000,0.057,4,2,0.35533,0,0,0,80.0,,4.0,,0,0,0,13.0,
13822936,1,2015,0.000,0.000,0.049,0.000,0.000,0.008,0.000,0.000,0.169,0.000,0.000,0.000,0.000,0.049,0.095,0.027,0.496,0.000,0.000,0.000,0.004,0.048,0.195,0.011,2,1,0.31241,0,0,0,60.0,28.0,3.0,,0,0,0,,
13823024,0,2015,0.000,0.000,0.000,0.000,0.135,0.026,0.000,0.000,0.000,0.090,0.000,0.114,0.108,0.000,0.080,0.056,0.063,0.000,0.000,0.002,0.038,0.000,0.000,0.034,5,0,0.25524,0,0,0,60.0,,3.0,,0,0,0,13.0,
13823029,1,2015,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.043,0.000,0.000,0.114,0.221,0.023,0.035,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.217,2,2,0.50694,0,0,0,50.0,32.0,3.0,,0,0,0,24.0,0.0
13823110,1,2015,0.000,0.088,0.020,0.000,0.000,0.030,0.000,0.000,0.011,0.000,0.000,0.000,0.029,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.068,0.000,0.000,0.029,6,0,0.22686,0,0,0,60.0,32.0,3.0,,0,0,0,18.0,15.0
13823235,1,2015,0.000,0.000,0.000,0.000,0.000,0.092,0.007,0.000,0.030,0.000,0.000,0.096,0.002,0.025,0.073,0.037,0.000,0.000,0.000,0.000,0.046,0.026,0.141,0.015,3,1,0.35267,0,0,0,90.0,20.0,2.0,,0,0,0,0.0,
13823666,1,2015,0.000,0.000,0.104,0.014,0.000,0.000,0.000,0.000,0.046,0.102,0.000,0.061,0.000,0.011,0.024,0.000,0.000,0.040,0.000,0.000,0.103,0.000,0.000,0.021,6,0,0.25521,0,0,0,60.0,27.0,3.0,,0,0,0,31.0,
13823668,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.028,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0.52083,0,0,0,60.0,35.0,5.0,,0,0,0,10.0,0.0
13823736,1,2015,0.000,0.102,0.000,0.284,0.000,0.070,0.084,0.000,0.107,0.000,0.000,0.000,0.000,0.045,0.119,0.023,0.000,0.000,0.000,0.000,0.021,0.000,0.000,0.044,3,1,0.49292,0,0,0,60.0,27.0,4.0,,0,0,0,12.0,0.0
13823847,1,2015,0.363,0.040,0.000,0.000,0.000,0.036,0.059,0.000,0.039,0.000,0.000,0.175,0.073,0.095,0.087,0.050,0.075,0.000,0.000,0.000,0.000,0.024,0.000,0.278,5,0,0.28251,0,0,0,50.0,35.0,3.0,,0,0,0,39.0,22.0
13823932,1,2015,0.000,0.251,0.104,0.000,0.005,0.064,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.004,0.044,0.000,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.057,3,2,0.33328,0,0,0,60.0,26.0,,,1,0,0,52.0,57.0
13824173,1,2015,0.000,0.013,0.000,0.000,0.083,0.028,0.052,0.204,0.089,0.086,0.000,0.000,0.170,0.159,0.095,0.092,0.101,0.000,0.000,0.000,0.087,0.061,0.005,0.088,2,1,0.52582,0,0,0,40.0,29.0,4.0,,0,0,0,13.0,0.0
13824493,0,2015,0.000,0.000,0.092,0.000,0.000,0.115,0.311,0.000,0.103,0.000,0.000,0.000,0.007,0.136,0.060,0.154,0.035,0.000,0.000,0.000,0.183,0.000,0.000,0.200,5,1,0.34352,0,0,0,60.0,,,93.0,0,0,0,45.0,
13824500,0,2015,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,1,1,0.68055,0,0,0,30.0,,,93.0,0,0,0,54.0,
13824516,0,2015,0.000,0.048,0.000,0.000,0.000,0.059,0.034,0.000,0.182,0.000,0.000,0.000,0.139,0.062,0.143,0.079,0.396,0.000,0.000,0.000,0.070,0.000,0.000,0.142,4,1,0.34236,0,0,0,60.0,,4.0,,0,0,0,7.0,
13824588,1,2015,0.000,0.040,0.204,0.000,0.176,0.099,0.000,0.000,0.042,0.000,0.367,0.029,0.014,0.000,0.008,0.180,0.082,0.000,0.067,0.000,0.111,0.000,0.000,0.081,4,0,0.25373,0,0,0,80.0,35.0,3.0,,0,0,0,4.0,33.0
13824725,1,2015,0.000,0.021,0.085,0.000,0.000,0.106,0.007,0.000,0.041,0.000,0.000,0.096,0.000,0.157,0.068,0.037,0.005,0.000,0.000,0.000,0.090,0.000,0.000,0.138,3,1,0.34665,0,0,0,60.0,22.0,4.0,,0,0,0,3.0,
13824892,0,2015,0.013,0.186,0.000,0.074,0.122,0.014,0.078,0.000,0.134,0.258,0.013,0.000,0.035,0.118,0.121,0.197,0.223,0.000,0.000,0.000,0.057,0.044,0.000,0.238,3,1,0.33018,0,0,0,40.0,,,93.0,0,0,0,29.0,
13824980,0,2015,0.000,0.071,0.034,0.000,0.000,0.032,0.007,0.000,0.144,0.000,0.000,0.000,0.000,0.046,0.044,0.154,0.028,0.000,0.000,0.000,0.152,0.119,0.000,0.003,4,0,0.24583,0,0,0,50.0,,6.0,,0,0,0,0.0,8.0
13825001,0,2015,0.000,0.000,0.196,0.000,0.000,0.084,0.084,0.000,0.416,0.000,0.000,0.000,0.007,0.264,0.123,0.194,0.603,0.000,0.000,0.000,0.280,0.000,0.000,0.013,3,1,0.48098,0,0,0,60.0,,3.0,,0,0,0,0.0,
13825023,0,2015,0.000,0.072,0.000,0.000,0.000,0.091,0.037,0.055,0.002,0.000,0.000,0.000,0.000,0.034,0.094,0.025,0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,1,0.54705,0,0,0,50.0,,4.0,,0,0,0,43.0,3.0
13825139,1,2015,0.000,0.000,0.102,0.000,0.000,0.075,0.000,0.000,0.060,0.102,0.000,0.000,0.148,0.036,0.009,0.015,0.014,0.000,0.000,0.058,0.150,0.000,0.000,0.167,3,0,0.25347,0,0,0,60.0,27.0,3.0,,0,0,0,8.0,
13825385,1,2015,0.000,0.000,0.000,0.000,0.083,0.000,0.016,0.000,0.125,0.000,0.000,0.000,0.396,0.059,0.042,0.071,0.000,0.000,0.000,0.000,0.108,0.000,0.000,0.024,3,2,0.38202,0,0,0,70.0,27.0,3.0,,0,0,0,30.0,0.0
13825650,1,2015,0.000,0.000,0.250,0.065,0.090,0.000,0.000,0.000,0.132,0.083,0.000,0.000,0.035,0.171,0.102,0.056,0.084,0.000,0.000,0.000,0.061,0.000,0.000,0.081,5,0,0.20278,0,0,0,50.0,24.0,,,1,0,0,3.0,7.0
13825700,0,2015,0.485,0.000,0.185,0.091,0.000,0.082,0.025,0.000,0.085,0.000,0.000,0.153,0.073,0.096,0.125,0.046,0.076,0.000,0.000,0.000,0.069,0.000,0.000,0.062,5,1,0.30126,0,0,0,60.0,,3.0,,0,0,0,14.0,
13825749,0,2015,0.000,0.069,0.000,0.000,0.031,0.036,0.000,0.000,0.120,0.000,0.367,0.041,0.035,0.116,0.113,0.105,0.211,0.013,0.000,0.000,0.068,0.020,0.000,0.158,3,0,0.28830,0,0,0,40.0,,3.0,,0,0,0,54.0,45.0
13825833,1,2015,0.017,0.000,0.092,0.000,0.009,0.072,0.015,0.055,0.037,0.009,0.079,0.000,0.047,0.040,0.073,0.181,0.035,0.000,0.074,0.000,0.142,0.034,0.000,0.096,2,1,0.42170,0,0,0,50.0,40.0,4.0,,0,0,0,49.0,19.0
13826037,1,2015,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.172,0.000,0.000,0.000,0.013,0.000,0.016,0.044,0.000,0.000,0.031,0.000,0.000,0.000,0.060,3,1,0.39999,0,0,0,60.0,19.0,3.0,,0,0,0,5.0,0.0
13826065,1,2015,0.000,0.000,0.000,0.009,0.000,0.045,0.007,0.000,0.041,0.000,0.000,0.000,0.000,0.022,0.092,0.037,0.000,0.000,0.000,0.000,0.102,0.061,0.000,0.043,6,0,0.25257,0,0,0,70.0,32.0,3.0,,0,0,0,37.0,23.0
13826484,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.008,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0.52083,0,0,0,70.0,30.0,3.0,,0,0,0,,
