id,sex,year,t0,t1,t2,t3,t4,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11990591,1,2015,0.17983,0.08116,0.01010,0.23168,0.49722,3,1,0.49722,1,1,1,50.0,32.0,5.0,,0,0,83,31.0,46.0
11991043,1,2015,0.00886,0.30490,0.00881,0.66872,0.00871,2,2,0.66872,1,1,1,70.0,33.0,6.0,,0,1,94,45.0,
11991510,1,2015,0.13278,0.01210,0.01197,0.83130,0.01185,2,1,0.83130,1,1,1,70.0,29.0,5.0,,0,1,93,37.0,21.0
11992826,1,2015,0.00748,0.55610,0.00747,0.42149,0.00745,2,2,0.55610,1,1,1,60.0,29.0,4.0,,0,0,87,28.0,
11993737,1,2015,0.00954,0.91318,0.00957,0.00964,0.05807,1,1,0.91318,1,1,1,80.0,26.0,4.0,,0,0,86,10.0,0.0
11996007,1,2015,0.02140,0.02110,0.24198,0.69547,0.02006,2,1,0.69547,1,1,1,80.0,32.0,4.0,,0,0,83,48.0,67.0
11996091,1,2015,0.00895,0.79405,0.00897,0.11857,0.06946,2,1,0.79405,1,1,1,60.0,32.0,5.0,,0,0,85,26.0,25.0
11997269,1,2015,0.06450,0.16172,0.12484,0.59514,0.05379,3,1,0.59514,1,1,1,90.0,26.0,7.0,,0,0,85,39.0,25.0
11997528,1,2015,0.13315,0.26123,0.34720,0.24644,0.01198,4,1,0.34720,1,1,1,70.0,33.0,5.0,,0,0,89,29.0,77.0
11997576,1,2015,0.55053,0.23581,0.01119,0.19129,0.01117,3,1,0.55053,1,1,1,60.0,32.0,6.0,,0,0,83,28.0,54.0
11998051,1,2015,0.00834,0.60070,0.00841,0.22861,0.15394,3,1,0.60070,1,1,1,70.0,28.0,5.0,,0,0,86,77.0,88.0
11998343,1,2015,0.07417,0.54702,0.15636,0.09885,0.12359,3,1,0.54702,1,1,1,80.0,26.0,4.0,,0,0,87,3.0,4.0
11998994,1,2015,0.01112,0.45740,0.09470,0.16238,0.27440,3,1,0.45740,1,1,1,90.0,40.0,4.0,,0,0,90,40.0,83.0
11999641,1,2015,0.13890,0.40585,0.36131,0.08554,0.00839,3,2,0.40585,1,1,1,80.0,31.0,6.0,,0,0,91,67.0,80.0
12003437,1,2015,0.73610,0.01701,0.21262,0.01724,0.01704,2,1,0.73610,1,1,1,70.0,26.0,3.0,,0,0,88,66.0,89.0
12005436,1,2015,0.01256,0.30727,0.18453,0.48312,0.01252,3,2,0.48312,1,1,1,60.0,32.0,,95.0,0,0,69,21.0,18.0
12006595,0,2015,0.01448,0.86542,0.09132,0.01449,0.01429,1,1,0.86542,1,1,1,30.0,,,93.0,0,0,82,33.0,6.0
12006651,1,2015,0.18114,0.01034,0.06573,0.61803,0.12475,3,1,0.61803,1,1,1,40.0,30.0,,93.0,0,0,81,74.0,67.0
12029835,1,2015,0.89484,0.02640,0.02657,0.02711,0.02508,1,1,0.89484,1,1,1,50.0,26.0,3.0,,0,0,87,55.0,33.0
12030044,1,2015,0.55732,0.31549,0.00630,0.03719,0.08370,2,2,0.55732,1,1,1,70.0,30.0,5.0,,0,0,87,25.0,25.0
12030182,1,2015,0.49056,0.20682,0.00975,0.28331,0.00955,3,1,0.49056,1,1,1,70.0,31.0,4.0,,0,0,89,24.0,75.0
12030264,1,2015,0.11201,0.08982,0.66528,0.01007,0.12282,3,1,0.66528,1,1,1,70.0,33.0,3.0,,0,0,88,8.0,23.0
12030336,1,2015,0.21170,0.68691,0.03355,0.03447,0.03337,2,1,0.68691,1,1,1,50.0,32.0,2.0,,0,0,90,57.0,70.0
12041160,1,2015,0.00962,0.08589,0.38975,0.44117,0.07358,2,2,0.44117,1,1,1,70.0,25.0,4.0,,0,0,86,42.0,
12041882,1,2015,0.19366,0.41124,0.12676,0.12105,0.14729,5,1,0.41124,1,1,1,60.0,35.0,5.0,,0,0,89,6.0,22.0
12043171,1,2015,0.00651,0.49550,0.31518,0.05771,0.12509,3,2,0.49550,1,1,1,90.0,27.0,6.0,,0,0,85,50.0,31.0
12046963,1,2015,0.18595,0.40673,0.01020,0.22470,0.17242,4,1,0.40673,1,1,1,70.0,28.0,5.0,,0,0,87,62.0,91.0
12049608,1,2015,0.02881,0.88499,0.02857,0.02888,0.02876,1,1,0.88499,1,1,1,40.0,29.0,4.0,,0,0,73,0.0,0.0
12050370,1,2015,0.01113,0.28171,0.12302,0.57300,0.01115,3,1,0.57300,1,1,1,40.0,31.0,6.0,,0,0,86,33.0,13.0
12051194,1,2015,0.09177,0.20956,0.13386,0.55052,0.01429,3,1,0.55052,1,1,1,90.0,25.0,5.0,,0,0,83,50.0,42.0
12051221,1,2015,0.49340,0.26747,0.01274,0.14920,0.07720,3,1,0.49340,1,1,1,60.0,27.0,,93.0,0,0,86,20.0,
12053848,1,2015,0.09557,0.53721,0.00783,0.35160,0.00778,2,2,0.53721,1,1,1,90.0,31.0,6.0,,0,0,87,,18.0
12054022,1,2015,0.04811,0.64197,0.00766,0.21109,0.09117,2,1,0.64197,1,1,1,70.0,32.0,8.0,,0,0,85,45.0,99.0
12054160,1,2015,0.04148,0.83689,0.04102,0.04060,0.04001,1,1,0.83689,1,1,1,60.0,33.0,4.0,,0,0,73,33.0,42.0
12055922,1,2015,0.15510,0.42409,0.01339,0.01339,0.39403,3,2,0.42409,1,1,1,70.0,33.0,6.0,,0,0,88,70.0,
12056880,1,2015,0.49130,0.02269,0.02258,0.44106,0.02238,2,2,0.49130,1,1,1,70.0,29.0,,94.0,0,0,85,,
12057150,1,2015,0.23331,0.00812,0.59893,0.15192,0.00772,3,1,0.59893,1,1,1,90.0,20.0,3.0,,0,0,72,,4.0
12057666,1,2015,0.05509,0.15234,0.75055,0.00620,0.03583,2,1,0.75055,1,1,1,80.0,31.0,4.0,,0,0,85,39.0,25.0
12059704,1,2015,0.00671,0.71135,0.15040,0.07003,0.06151,2,1,0.71135,1,1,1,80.0,28.0,5.0,,0,0,90,87.0,95.0
12062347,1,2015,0.01540,0.15929,0.01550,0.71743,0.09238,2,1,0.71743,1,1,1,70.0,28.0,2.0,,0,0,84,0.0,10.0
12063117,1,2015,0.16695,0.54818,0.25583,0.01452,0.01452,3,1,0.54818,1,1,1,80.0,24.0,,93.0,0,0,90,9.0,
12064395,1,2015,0.06632,0.61128,0.15791,0.15461,0.00988,3,1,0.61128,1,1,1,80.0,32.0,,94.0,0,0,90,3.0,
12065032,1,2015,0.00782,0.21684,0.21374,0.44831,0.11329,4,1,0.44831,1,1,1,60.0,29.0,,94.0,0,0,85,29.0,6.0
12067888,1,2015,0.72122,0.00812,0.08295,0.08118,0.10653,2,1,0.72122,1,1,1,60.0,26.0,6.0,,0,0,82,,46.0
12072301,1,2015,0.12188,0.01080,0.01066,0.32310,0.53356,3,2,0.53356,1,1,1,80.0,33.0,,93.0,0,0,82,41.0,33.0
12072465,1,2015,0.01009,0.66939,0.23232,0.07817,0.01002,2,1,0.66939,1,1,1,60.0,32.0,,93.0,0,1,94,5.0,
12073347,1,2015,0.37895,0.20847,0.11048,0.21447,0.08763,4,1,0.37895,1,1,1,90.0,26.0,5.0,,0,0,91,0.0,10.0
12076365,1,2015,0.23398,0.14158,0.01181,0.42083,0.19180,4,1,0.42083,1,1,1,60.0,28.0,3.0,,0,0,87,50.0,69.0
12078494,1,2015,0.24196,0.08301,0.00764,0.15926,0.50814,3,1,0.50814,1,1,1,80.0,32.0,4.0,,0,0,85,,44.0
12141028,0,2015,0.40080,0.00628,0.00614,0.53258,0.05420,2,2,0.53258,1,1,1,60.0,,5.0,,0,0,84,22.0,16.0
12146193,1,2015,0.00744,0.72901,0.00744,0.21040,0.04571,2,1,0.72901,1,1,1,80.0,33.0,7.0,,0,0,92,63.0,
12156512,1,2015,0.00814,0.11216,0.14883,0.67866,0.05222,3,1,0.67866,1,1,1,70.0,35.0,,95.0,0,0,93,,
12202040,1,2015,0.01827,0.34785,0.28671,0.18254,0.16464,4,1,0.34785,1,1,1,60.0,28.0,7.0,,0,0,89,,8.0
12213303,1,2015,0.01574,0.01567,0.01568,0.32178,0.63112,2,2,0.63112,1,1,1,50.0,33.0,,93.0,0,0,86,47.0,
12226490,1,2015,0.53109,0.29853,0.15245,0.00905,0.00888,3,1,0.53109,1,1,1,50.0,17.0,3.0,,0,0,90,19.0,13.0
12246803,1,2015,0.01547,0.66405,0.28896,0.01579,0.01573,2,1,0.66405,1,1,1,70.0,24.0,4.0,,0,0,86,29.0,
12246987,1,2015,0.11908,0.26967,0.55444,0.00818,0.04864,3,1,0.55444,1,1,1,70.0,28.0,4.0,,0,0,87,0.0,93.0
12247304,1,2015,0.43356,0.06644,0.20129,0.29175,0.00696,3,1,0.43356,1,1,1,60.0,32.0,3.0,,0,1,89,71.0,85.0
12247315,1,2015,0.12632,0.11968,0.35680,0.38943,0.00776,4,2,0.38943,1,1,1,80.0,33.0,5.0,,0,0,87,,17.0
12247422,1,2015,0.01467,0.01452,0.17364,0.49513,0.30204,3,2,0.49513,1,1,1,60.0,28.0,3.0,,0,0,79,10.0,8.0
12247836,1,2015,0.45710,0.01377,0.01345,0.43005,0.08563,2,2,0.45710,1,1,1,60.0,31.0,7.0,,0,0,88,15.0,78.0
12248052,1,2015,0.00657,0.42018,0.17321,0.30539,0.09466,3,2,0.42018,1,1,1,80.0,34.0,4.0,,0,0,83,,21.0
12248167,1,2015,0.01087,0.20886,0.09995,0.59195,0.08837,2,1,0.59195,1,1,1,70.0,34.0,6.0,,0,0,92,48.0,62.0
12249277,1,2015,0.09047,0.30615,0.04717,0.50709,0.04912,2,2,0.50709,1,1,1,70.0,26.0,2.0,,0,0,82,57.0,39.0
12249526,1,2015,0.01359,0.60365,0.35545,0.01390,0.01340,2,2,0.60365,1,1,1,40.0,22.0,2.0,,0,0,80,52.0,74.0
12249542,1,2015,0.01482,0.94161,0.01467,0.01461,0.01429,1,1,0.94161,1,1,1,90.0,28.0,6.0,,0,1,90,62.0,88.0
12250055,1,2015,0.19548,0.31045,0.01542,0.46327,0.01539,3,2,0.46327,1,1,1,70.0,31.0,5.0,,0,0,85,16.0,0.0
12250230,1,2015,0.06092,0.40868,0.24990,0.27123,0.00928,3,1,0.40868,1,1,0,70.0,26.0,4.0,,0,0,0,20.0,60.0
12250260,1,2015,0.01057,0.89992,0.01056,0.06838,0.01056,1,1,0.89992,1,1,1,60.0,34.0,2.0,,0,0,81,6.0,17.0
12250705,1,2015,0.00883,0.20425,0.62903,0.00879,0.14910,3,1,0.62903,1,1,1,80.0,29.0,5.0,,0,0,82,0.0,0.0
12250965,1,2015,0.38529,0.44734,0.12654,0.02077,0.02006,3,2,0.44734,1,1,1,70.0,36.0,5.0,,0,0,88,33.0,75.0
12251297,1,2015,0.27846,0.01473,0.01469,0.27384,0.41828,3,1,0.41828,1,1,0,90.0,33.0,5.0,,0,0,0,68.0,70.0
12251341,1,2015,0.60269,0.01304,0.01262,0.28963,0.08202,2,1,0.60269,1,1,1,60.0,33.0,4.0,,0,0,84,25.0,50.0
12251903,1,2015,0.50265,0.00876,0.24974,0.17552,0.06333,3,1,0.50265,1,1,1,80.0,29.0,5.0,,0,0,70,13.0,0.0
12252574,1,2015,0.02512,0.48204,0.02507,0.02507,0.44270,2,2,0.48204,1,1,1,70.0,34.0,5.0,,0,0,82,6.0,31.0
12252678,1,2015,0.29240,0.25667,0.24220,0.00787,0.20086,4,0,0.29240,1,1,1,70.0,31.0,5.0,,0,0,89,7.0,12.0
12252731,1,2015,0.12663,0.31102,0.32736,0.22583,0.00915,4,2,0.32736,1,1,1,70.0,36.0,6.0,,0,0,77,6.0,14.0
12252830,1,2015,0.01187,0.50284,0.01190,0.17715,0.29624,3,1,0.50284,1,1,1,70.0,39.0,6.0,,0,0,92,58.0,89.0
12253063,1,2015,0.00746,0.65391,0.32366,0.00754,0.00743,2,2,0.65391,1,1,1,90.0,32.0,6.0,,0,0,85,8.0,63.0
12253297,1,2015,0.11983,0.39142,0.28099,0.20099,0.00677,4,1,0.39142,1,1,1,70.0,33.0,6.0,,0,0,85,40.0,0.0
12253416,1,2015,0.01670,0.93280,0.01684,0.01675,0.01690,1,1,0.93280,1,1,0,60.0,34.0,4.0,,0,0,0,6.0,8.0
12254048,1,2015,0.00771,0.91941,0.05714,0.00772,0.00802,1,1,0.91941,1,1,1,80.0,35.0,5.0,,0,0,87,56.0,78.0
12254330,1,2015,0.02236,0.41441,0.02230,0.13634,0.40459,3,2,0.41441,1,1,1,60.0,33.0,6.0,,0,0,83,61.0,77.0
12254407,1,2015,0.00922,0.69085,0.06366,0.07322,0.16305,2,1,0.69085,1,1,0,60.0,29.0,4.0,,0,0,0,,56.0
12254649,1,2015,0.00915,0.78961,0.00915,0.18300,0.00909,2,1,0.78961,1,1,1,80.0,27.0,7.0,,0,0,80,,
12254696,1,2015,0.34907,0.34852,0.28622,0.00810,0.00810,3,2,0.34907,1,1,1,70.0,28.0,3.0,,0,0,78,38.0,5.0
12254717,1,2015,0.01188,0.48568,0.25799,0.10188,0.14258,4,1,0.48568,1,1,1,50.0,29.0,5.0,,0,0,73,24.0,7.0
12255096,1,2015,0.13389,0.02097,0.36408,0.46098,0.02008,3,2,0.46098,1,1,1,70.0,34.0,8.0,,0,0,89,17.0,
12255149,1,2015,0.01021,0.73348,0.04505,0.09212,0.11915,2,1,0.73348,1,1,1,70.0,28.0,6.0,,0,0,85,24.0,78.0
12255549,1,2015,0.01260,0.58206,0.01264,0.38016,0.01255,2,2,0.58206,1,1,1,60.0,28.0,4.0,,0,0,88,0.0,36.0
12255640,1,2015,0.01006,0.92778,0.01010,0.01019,0.04187,1,1,0.92778,1,1,1,70.0,28.0,6.0,,0,0,90,14.0,25.0
12255919,1,2015,0.03386,0.59591,0.30288,0.03366,0.03370,2,2,0.59591,1,1,1,70.0,34.0,5.0,,0,0,86,11.0,67.0
12256414,1,2015,0.01063,0.42856,0.34936,0.20136,0.01008,3,2,0.42856,1,1,1,70.0,40.0,8.0,,0,0,93,,17.0
12256718,1,2015,0.43338,0.22870,0.00699,0.32398,0.00695,3,2,0.43338,1,1,1,60.0,31.0,5.0,,0,0,85,72.0,90.0
12256740,1,2015,0.00910,0.30037,0.05776,0.00924,0.62353,2,2,0.62353,1,1,1,80.0,26.0,5.0,,0,0,77,,10.0
12256862,1,2015,0.45751,0.00688,0.05852,0.47028,0.00682,2,2,0.47028,1,1,1,60.0,28.0,4.0,,0,0,85,53.0,
12257028,1,2015,0.50475,0.34363,0.01541,0.01571,0.12050,3,2,0.50475,1,1,1,70.0,26.0,5.0,,0,0,86,0.0,0.0
12257579,1,2015,0.12068,0.20383,0.08137,0.19101,0.40312,4,1,0.40312,1,1,1,80.0,27.0,7.0,,0,0,70,21.0,65.0
12258257,0,2015,0.38043,0.56950,0.01667,0.01667,0.01674,2,2,0.56950,1,1,1,70.0,,3.0,,0,0,68,3.0,10.0
12258619,1,2015,0.01352,0.31915,0.30732,0.01367,0.34634,3,3,0.34634,1,1,1,90.0,34.0,6.0,,0,0,85,0.0,88.0
12258853,1,2015,0.57950,0.21150,0.01353,0.01365,0.18183,3,1,0.57950,1,1,1,60.0,27.0,6.0,,0,0,84,52.0,44.0
12259498,1,2015,0.01335,0.77129,0.01334,0.01345,0.18857,2,1,0.77129,1,1,1,70.0,29.0,6.0,,0,0,73,0.0,
12259647,0,2015,0.01673,0.49058,0.01675,0.45914,0.01680,2,2,0.49058,1,1,1,50.0,,3.0,,0,0,81,10.0,16.0
12259823,1,2015,0.18415,0.00980,0.12190,0.53060,0.15355,4,1,0.53060,1,1,1,60.0,32.0,4.0,,0,0,83,,9.0
12260114,1,2015,0.19424,0.56957,0.12282,0.10668,0.00670,4,1,0.56957,1,1,1,70.0,34.0,4.0,,0,0,77,6.0,13.0
12260452,1,2015,0.00927,0.41984,0.22166,0.34006,0.00917,3,2,0.41984,1,1,1,60.0,25.0,2.0,,0,0,74,8.0,17.0
12260664,1,2015,0.40880,0.44087,0.05032,0.05001,0.05001,2,2,0.44087,1,1,1,60.0,28.0,4.0,,0,0,77,40.0,54.0
12260679,1,2015,0.02877,0.73391,0.02866,0.18003,0.02863,2,1,0.73391,1,1,1,70.0,29.0,4.0,,0,0,80,24.0,60.0
12260691,1,2015,0.00701,0.07827,0.41154,0.36616,0.13701,3,2,0.41154,1,1,1,40.0,25.0,2.0,,0,0,73,11.0,11.0
12260943,1,2015,0.08232,0.37365,0.25800,0.07450,0.21153,3,1,0.37365,1,1,1,90.0,30.0,7.0,,0,0,87,,
12261065,1,2015,0.35179,0.35119,0.05268,0.05636,0.18798,3,2,0.35179,1,1,1,80.0,30.0,3.0,,0,0,76,11.0,7.0
12261223,0,2015,0.01823,0.92687,0.01829,0.01837,0.01825,1,1,0.92687,1,1,1,70.0,,5.0,,0,0,76,20.0,7.0
12261320,1,2015,0.12233,0.17108,0.47061,0.03939,0.19659,4,1,0.47061,1,1,1,70.0,39.0,5.0,,0,0,87,50.0,63.0
12261331,1,2015,0.28438,0.68197,0.01116,0.01131,0.01117,2,1,0.68197,1,1,1,50.0,35.0,3.0,,0,0,72,,18.0
12261457,1,2015,0.11461,0.33245,0.33880,0.14098,0.07316,4,2,0.33880,1,1,1,70.0,33.0,4.0,,0,0,73,,0.0
12261772,1,2015,0.73805,0.02868,0.17595,0.02873,0.02859,2,1,0.73805,1,1,1,60.0,34.0,7.0,,0,0,90,19.0,
12261992,1,2015,0.00803,0.17117,0.22326,0.58953,0.00801,3,1,0.58953,1,1,1,50.0,25.0,4.0,,0,0,90,37.0,48.0
12262247,1,2015,0.26922,0.52863,0.00913,0.18376,0.00926,3,1,0.52863,1,1,1,60.0,30.0,3.0,,0,0,75,67.0,12.0
12262261,1,2015,0.34559,0.29435,0.07352,0.01016,0.27638,3,1,0.34559,1,1,1,80.0,26.0,5.0,,0,0,83,21.0,
12262604,1,2015,0.04979,0.46327,0.18799,0.29092,0.00803,3,1,0.46327,1,1,1,50.0,26.0,5.0,,0,0,75,94.0,89.0
12262741,1,2015,0.37011,0.41173,0.05558,0.15633,0.00626,3,2,0.41173,1,1,1,60.0,32.0,5.0,,0,0,89,,55.0
12263018,1,2015,0.01835,0.27212,0.58169,0.01858,0.10927,3,1,0.58169,1,1,1,80.0,26.0,3.0,,0,0,80,58.0,41.0
12263141,1,2015,0.30937,0.50447,0.01066,0.01067,0.16482,3,2,0.50447,1,1,1,70.0,25.0,4.0,,0,0,79,29.0,
12263437,1,2015,0.14123,0.13490,0.01496,0.63301,0.07590,3,1,0.63301,1,1,1,60.0,34.0,,93.0,0,0,87,10.0,
12263556,1,2015,0.24697,0.65241,0.03334,0.03395,0.03334,2,1,0.65241,1,1,1,60.0,30.0,4.0,,0,0,86,38.0,80.0
12263602,1,2015,0.00960,0.70040,0.21090,0.06945,0.00965,2,1,0.70040,1,1,1,70.0,28.0,4.0,,0,0,75,,5.0
12263680,1,2015,0.29513,0.31070,0.18196,0.01017,0.20204,4,1,0.31070,1,1,1,70.0,26.0,5.0,,0,0,69,31.0,77.0
12264002,1,2015,0.16590,0.80373,0.01004,0.01021,0.01011,2,1,0.80373,1,1,1,70.0,39.0,4.0,,0,0,88,11.0,11.0
12264092,1,2015,0.01272,0.11017,0.07706,0.43907,0.36098,3,2,0.43907,1,1,1,80.0,33.0,7.0,,0,0,88,,17.0
12264610,1,2015,0.00954,0.70536,0.06039,0.21516,0.00956,2,1,0.70536,1,1,1,50.0,30.0,5.0,,0,0,80,34.0,22.0
12264645,1,2015,0.01336,0.01369,0.01348,0.71693,0.24254,2,1,0.71693,1,1,1,70.0,24.0,3.0,,0,0,75,,0.0
12264667,1,2015,0.01381,0.12488,0.35164,0.13190,0.37777,4,2,0.37777,1,1,1,80.0,29.0,4.0,,0,0,81,35.0,21.0
12264794,0,2015,0.13989,0.60435,0.11144,0.00981,0.13450,4,1,0.60435,1,1,1,60.0,,5.0,,0,0,71,32.0,20.0
12264804,1,2015,0.01020,0.20048,0.01005,0.33816,0.44112,3,2,0.44112,1,1,1,40.0,27.0,3.0,,0,0,79,60.0,
12264829,1,2015,0.20453,0.14761,0.00917,0.53596,0.10272,4,1,0.53596,1,1,1,70.0,32.0,5.0,,0,0,87,32.0,67.0
12264918,1,2015,0.13302,0.02243,0.02246,0.79986,0.02222,2,1,0.79986,1,1,1,50.0,26.0,4.0,,0,0,76,7.0,36.0
12265279,1,2015,0.00939,0.46655,0.31435,0.00939,0.20032,3,2,0.46655,1,1,1,50.0,33.0,4.0,,0,0,79,,7.0
12265610,1,2015,0.01058,0.32353,0.01055,0.24716,0.40818,3,2,0.40818,1,1,1,90.0,32.0,4.0,,0,0,79,22.0,0.0
12265637,1,2015,0.12551,0.81963,0.01834,0.01832,0.01820,2,1,0.81963,1,1,1,80.0,32.0,6.0,,0,0,64,,59.0
12266104,1,2015,0.15520,0.12293,0.26468,0.44947,0.00773,4,1,0.44947,1,1,1,90.0,28.0,7.0,,0,0,91,16.0,8.0
12266362,1,2015,0.00809,0.25139,0.72422,0.00821,0.00809,2,1,0.72422,1,1,1,90.0,27.0,6.0,,0,0,75,,28.0
12266413,1,2015,0.01187,0.01196,0.17257,0.73314,0.07046,2,1,0.73314,1,1,1,90.0,33.0,5.0,,0,0,87,9.0,
12266470,1,2015,0.00872,0.45147,0.33125,0.19980,0.00875,3,2,0.45147,1,1,1,90.0,30.0,6.0,,0,0,84,,29.0
12266696,1,2015,0.22792,0.19700,0.00886,0.06677,0.49944,3,1,0.49944,1,1,1,50.0,35.0,5.0,,0,0,83,12.0,0.0
12267210,1,2015,0.01130,0.31752,0.21732,0.11322,0.34065,4,2,0.34065,1,1,1,80.0,29.0,5.0,,0,0,82,37.0,0.0
12267252,1,2015,0.18146,0.54812,0.09499,0.16796,0.00747,3,1,0.54812,1,1,1,60.0,39.0,4.0,,0,0,82,47.0,83.0
12267319,1,2015,0.00722,0.85611,0.12214,0.00726,0.00727,2,1,0.85611,1,1,1,90.0,31.0,5.0,,0,0,92,,
12267954,1,2015,0.01007,0.09475,0.30698,0.01025,0.57795,2,2,0.57795,1,1,1,70.0,34.0,3.0,,0,0,75,99.0,40.0
12268577,1,2015,0.01179,0.17587,0.20980,0.53139,0.07114,3,1,0.53139,1,1,1,50.0,34.0,6.0,,0,0,86,46.0,25.0
12268605,1,2015,0.00808,0.28984,0.17534,0.36925,0.15749,4,1,0.36925,1,1,1,60.0,26.0,3.0,,0,0,86,,56.0
12268747,1,2015,0.18173,0.63897,0.11638,0.00887,0.05406,3,1,0.63897,1,1,1,70.0,33.0,7.0,,0,0,91,,
12268862,1,2015,0.01187,0.69092,0.18188,0.10355,0.01178,3,1,0.69092,1,1,1,80.0,17.0,4.0,,0,0,79,,75.0
12269061,1,2015,0.00771,0.53777,0.15097,0.25674,0.04681,3,1,0.53777,1,1,1,60.0,25.0,6.0,,0,0,86,17.0,39.0
12269311,1,2015,0.17339,0.60664,0.00728,0.00729,0.20540,3,1,0.60664,1,1,1,60.0,33.0,4.0,,0,0,82,65.0,14.0
12269421,1,2015,0.00776,0.00799,0.17474,0.80179,0.00771,2,1,0.80179,1,1,1,50.0,29.0,3.0,,0,0,75,24.0,0.0
12269671,1,2015,0.00805,0.38808,0.06810,0.29987,0.23590,3,1,0.38808,1,1,1,70.0,34.0,6.0,,0,0,86,31.0,15.0
12269852,1,2015,0.01542,0.69797,0.01542,0.25560,0.01559,2,1,0.69797,1,1,1,80.0,32.0,6.0,,0,0,84,22.0,71.0
12269937,1,2015,0.15671,0.65050,0.01358,0.16583,0.01339,3,1,0.65050,1,1,1,60.0,29.0,5.0,,0,0,87,0.0,8.0
12270151,1,2015,0.40250,0.43629,0.00954,0.14213,0.00954,3,2,0.43629,1,1,1,70.0,28.0,5.0,,0,0,84,31.0,72.0
12270204,1,2015,0.09174,0.72862,0.13322,0.03871,0.00771,2,1,0.72862,1,1,1,60.0,27.0,4.0,,0,0,77,37.0,40.0
12270240,1,2015,0.14208,0.31975,0.28990,0.23945,0.00882,4,1,0.31975,1,1,1,90.0,31.0,8.0,,0,0,92,56.0,
12270367,1,2015,0.00700,0.53374,0.16195,0.29039,0.00692,3,1,0.53374,1,1,1,70.0,31.0,3.0,,0,0,78,44.0,22.0
12270402,1,2015,0.07643,0.58230,0.31884,0.01121,0.01122,2,2,0.58230,1,1,1,70.0,28.0,5.0,,0,0,85,,15.0
12270600,1,2015,0.15117,0.77365,0.00874,0.00875,0.05770,2,1,0.77365,1,1,1,60.0,29.0,4.0,,0,0,81,32.0,33.0
12270826,1,2015,0.10767,0.37412,0.13930,0.32134,0.05757,4,2,0.37412,1,1,1,70.0,33.0,,93.0,0,0,69,45.0,67.0
12270966,1,2015,0.01498,0.14842,0.41616,0.19145,0.22899,4,1,0.41616,1,1,1,50.0,20.0,,93.0,0,0,65,0.0,4.0
12271081,1,2015,0.00749,0.80624,0.10391,0.07490,0.00745,2,1,0.80624,1,1,1,70.0,32.0,4.0,,0,0,85,52.0,25.0
12271183,0,2015,0.37382,0.23046,0.25910,0.12820,0.00842,4,1,0.37382,1,1,1,70.0,,3.0,,0,0,81,0.0,32.0
12271253,1,2015,0.00631,0.44168,0.33415,0.16433,0.05353,3,2,0.44168,1,1,1,60.0,28.0,4.0,,0,0,82,4.0,0.0
12271354,1,2015,0.22926,0.47423,0.07607,0.00748,0.21295,3,1,0.47423,1,1,1,90.0,30.0,4.0,,0,0,77,62.0,85.0
12271520,1,2015,0.00721,0.42518,0.00726,0.15227,0.40807,3,2,0.42518,1,1,1,70.0,32.0,4.0,,0,0,81,,9.0
12271558,1,2015,0.01119,0.19801,0.01121,0.31816,0.46143,3,2,0.46143,1,1,1,50.0,28.0,6.0,,0,0,85,87.0,95.0
12271666,1,2015,0.02008,0.78697,0.02021,0.02025,0.15249,2,1,0.78697,1,1,1,50.0,33.0,3.0,,0,0,86,18.0,15.0
12271668,1,2015,0.15925,0.08250,0.38736,0.09627,0.27463,3,1,0.38736,1,1,1,50.0,29.0,4.0,,0,0,76,34.0,45.0
12271678,1,2015,0.01832,0.61524,0.01824,0.01867,0.32953,2,2,0.61524,1,1,1,50.0,34.0,5.0,,0,0,76,0.0,5.0
12271816,1,2015,0.15930,0.25573,0.05884,0.36819,0.15793,4,1,0.36819,1,1,1,70.0,28.0,5.0,,0,0,81,67.0,25.0
12271849,1,2015,0.01676,0.01704,0.53160,0.14388,0.29072,3,1,0.53160,1,1,1,80.0,33.0,3.0,,0,0,86,,39.0
12271886,1,2015,0.05130,0.66948,0.06419,0.12385,0.09118,2,1,0.66948,1,1,1,80.0,25.0,4.0,,0,0,85,77.0,79.0
12271895,1,2015,0.02257,0.38124,0.55153,0.02242,0.02223,2,2,0.55153,1,1,1,70.0,25.0,4.0,,0,0,84,5.0,45.0
12272094,1,2015,0.22482,0.66194,0.01003,0.09318,0.01002,2,1,0.66194,1,1,1,90.0,27.0,7.0,,0,0,89,65.0,
12272150,1,2015,0.44874,0.34072,0.00696,0.16226,0.04132,3,2,0.44874,1,1,1,90.0,28.0,5.0,,0,0,91,28.0,13.0
12272198,1,2015,0.39232,0.39227,0.01675,0.18192,0.01673,3,2,0.39232,1,1,1,70.0,29.0,4.0,,0,0,84,43.0,44.0
12272808,1,2015,0.01059,0.33334,0.50280,0.14268,0.01060,3,2,0.50280,1,1,1,80.0,26.0,4.0,,0,0,80,78.0,0.0
12273432,1,2015,0.05385,0.26267,0.00910,0.66529,0.00910,2,1,0.66529,1,1,1,80.0,33.0,4.0,,0,0,88,26.0,73.0
12273463,1,2015,0.11995,0.03217,0.13864,0.70179,0.00745,3,1,0.70179,1,1,1,80.0,27.0,6.0,,0,0,82,30.0,
